"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Toko Laris Elektronik","5","Produk banyak pilihan, dibantu sama mas Bagus yg ramah banget..pokonya Laris keren lah..","2025-12-15T08:52:02.739Z","0","Nita H","4","false",,,"id","6 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tKTlVtTjVlblJrYm1RM2FUZDFkRkZTUW1ZeUxVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKTlVtTjVlblJrYm1RM2FUZDFkRkZTUW1ZeUxVRRAB!2m1!1s0x0:0xed0afd3850539857!3m1!1s2@1:CAIQACodChtycF9oOkJNUmN5enRkbmQ3aTd1dFFSQmYyLUE%7C%7C?hl=id","104174099540376967807","https://lh3.googleusercontent.com/a/ACg8ocKyn1FL9_B7Xe8QvAdkbYTcVEOMYawQdcmPS2EI9dgOZpCM5w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104174099540376967807?hl=id",,,
"Toko Laris Elektronik","5","Rekomen t4 nya. Sangat cepat pengantaran ya. Responnya jempol bgt","2024-02-15T10:49:00.682Z","0","Sri Dari","4","false",,,"id","2 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNkN3V1QXFRRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ctV65yGTjSHvcyNE9gS3qgQBwbmn6qxTyBnyVCcZTLWq1tSTwUDyRIuoCm_yXEgOpkmAjcRl4gZALdA3yNHR7U5nTWVZ-rZ5glgsMaplKy_Pd5FsaU7L1HlgIFlPkehEckJaT=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ogtI-p-Aphik3OF3E-zTsGoJ7AHkpPUXrWoS9eh9aPJiIcZWRisfbDlH8tRnKvTaZY8aQEJbnz3QwnhMspWfT8baIrHDk_u68o7ZwD8KrrQSEymem0m1XVtBA9pKd3mXC6c5Idg=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkN3V1QXFRRRAB!2m1!1s0x0:0xed0afd3850539857!3m1!1s2@1:CIHM0ogKEICAgICd7uuAqQE%7C%7C?hl=id","112048445873530018384","https://lh3.googleusercontent.com/a/ACg8ocJN3RZLwTN3UV6bxxx-eytr7aI4tVE84ub4Nbia1gokDsE7H9lq=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112048445873530018384?hl=id",,,
"Toko Laris Elektronik","4","Saya beli kulkas cukup mahal. Di toko lain hanya sekitar 1,5 jutaan, ini sampai 1,7 jt. Selisih cukup banyak untuk ukuran saya. Untuk pelayanan baik dan pengiriman sangat cepat. Kekurangannya di harga sih, harus bisa nawarnya.","2024-10-20T22:30:37.567Z","0","tintin hertini","3","false",,,"id","setahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNYMjdXWEdBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYMjdXWEdBEAE!2m1!1s0x0:0xed0afd3850539857!3m1!1s2@1:CIHM0ogKEICAgICX27WXGA%7C%7C?hl=id","108589176790730122072","https://lh3.googleusercontent.com/a-/ALV-UjVlrhijZtjNvLcd1kXe2fMHPQoxQZq62LoSFbQG3NlePjeLATk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108589176790730122072?hl=id",,,
"Bengkel las listrik Dadan","5",,"2025-09-21T05:33:14.233Z","0","Double Cover Channel","1","false",,,,"8 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xJMVlWUnRNWEZ6WkZONWRsVkVZbEl6YlhCeVVHYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xJMVlWUnRNWEZ6WkZONWRsVkVZbEl6YlhCeVVHYxAB!2m1!1s0x0:0x2e0f8fd341530928!3m1!1s2@1:CAIQACodChtycF9oOlI1YVRtMXFzZFN5dlVEYlIzbXByUGc%7C%7C?hl=id","105877953965965580490","https://lh3.googleusercontent.com/a/ACg8ocJdnqjHS7v8EhGi5OjMv115H_KYO8_QjRzdDd1dH_EMwA1IJQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105877953965965580490?hl=id",,,
"Auto Brilliant Body & Paint","5","Pengerjaan rapi, mobil mulus kembali kinclong, untuk tarif agak lebih mahal dibanding bengkel repair lain di daerah ini, tapi sebanding dengan hasilnya. Pengerjaan lebih dari 2 minggu, karena antrian.  Dengan antrian sebanyak itu Lahan bengkel agak sempit.","2025-01-28T13:47:55.947Z","0","Dadan muhammad","33","true","2025-01-28T14:22:01.000Z","Terima kasih banyak Pak atas review positif nya. Semoga bisa melayani kembali dengan lebih baik di masa yang akan datang 🙏","id","setahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURfdjh6NHBBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3qtkwGvChYbJ0bU-t4m4kcwi0caufb4ej_4TSEkqUwbqnyXBOfXi-4otFglB5A0aCzZXZz8wxZ5TLa_awx_0xAXIZalb3496kWhD0GhWKUzCU1G-GWp5I2SNpYCKnsLFU3TQhR=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2IVCHcRS7_-FWtOTC1kV6UBHEoxKWBdfO_KhrfD9okDORQH7nHufPp9_b8YCOkk2yAeBH9qrFAI9pbhEjsnydRS5Rq-2vDwjzRPEiAnmnRIMBTycpNLXmtTygitBZnNdTaDiCx=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1pHLgUotLy7DidEwQCQ02DNHKS_XYi4MLwwru9kr_QN0GIRyasTGlG8QHrVo4jN6riVq9NA1ALdZCVYmzuTMtota6H84j7r9w500-T42qeyNaINEA1jz3jPm1qawfj07Yhu2jo=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3kdA23hcM7IcbRmBVty6NqINia3atpBHTTLsPVOt-aFwpFrrKqAoXhKaZpDuj6k1XoKJh-UckamVsLI2sWvc93tvE_g75Vfm5uyiIv6MuJZzz-roKohlljbZcB1RrFglv6EU2j=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfdjh6NHBBRRAB!2m1!1s0x0:0x6298d6322f4d0a7a!3m1!1s2@1:CIHM0ogKEICAgID_v8z4pAE%7C%7C?hl=id","111126365685053406087","https://lh3.googleusercontent.com/a-/ALV-UjVtXMwRksVJNRLwRDVdZx6G_0QnrmZGxzTANA3R0xcjYR-AduUy=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111126365685053406087?hl=id",,,
"Auto Brilliant Body & Paint","5","Thanks banget buat om taufan dan semua tim yang ngerjain repaint si ijo dari awal sampe selesai.

Tim nya solid banget buat nanganin QA dan mastiin hasil nya sesuai.

See you on the next project 🙏","2023-08-17T08:28:17.020Z","0","Selamet Riyadi","1","false","2023-08-17T11:37:50.000Z","Terima kasih banyak Om atas kepercayaannya untuk project full repaint CRV RD1. Semoga puas atas hasil pekerjaan kita dan ditunggu project2 selanjutnya. ☺🙏🙏","id","2 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURwak9UZDJnRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1EQ54mInbuX0jeR3NaFHlf1h9jhLrW9HHJ2G6BcFQuWuyQgboDX0ZiPzaBO4NguOm7uBw7pL9m4myo106G-qRSVu7l0TmoRWhVzYk4OwxW_AJKShREBbl5lsfO0vGz_6WMBX4S=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0TBPWDLI1zIoqTUXEbRI1JzpAmSPPp3xC3Cmqct2A_PlgNrwJ8Pd4RzrlXjglHLfWqPkRd8GQYE07dDSgpTgzGdJUV0MCTAaKT9K5qgCm9vLqUN3jeD-Ap2dTI1Zop2ChEGlz_Mw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2mqD_dAuuQTdsIQ0n-Hg3klyqRxNUywo17tjBIUUpLZqkP-d3ErfvhtKJuDC40X-bcVhutdvvBSnLOBox-elRLbi99LaRO-9HlQbWtTXoHpCBKjI7KjKNQTnOANqAvlow7_1Jt=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0vhCqbhvAeHezrC-xm2Y87LC2Cv3VmgYe24299H5LnHMG8C9tfsvkzTxF1qxyt59mggN7HvC5-cQWGPFWk2WE7PgpEl9h6aodt3SjYpaH4cw49MRs1mX4uHSbbHyRMOfbPmnGO=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3mirH8SaZBz0-w3O66PxM6hE_9hbm4zlvxmLs-g0Fgmy48iuuo-QIUd56LF2fL0qaZaDX89mxRdiglnbcaRgYTcTcFa4RQkjpguoP6aryjv_wm9_DVlKs7BXz2-Y_BMfWxp_AS=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0hQNnFeGYU8thokowbxcNWvKVuv1uvAjEpegdX1AOoUWiMezRTnBxfe74NrwgkKREQADs4KN8HmWE-P-9MOB-QngboO9fy9cmef_XDhmJlIFsnO86LSQq50KymFnxeJfTVBtePyw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwak9UZDJnRRAB!2m1!1s0x0:0x6298d6322f4d0a7a!3m1!1s2@1:CIHM0ogKEICAgIDpjOTd2gE%7C%7C?hl=id","117651568159293720554","https://lh3.googleusercontent.com/a-/ALV-UjW4kLESIs5qtOA3O2KZ4a3Rn3jfeJ7fASKQ4Hha9TSQs5717iIo=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117651568159293720554?hl=id",,,
"Auto Brilliant Body & Paint","5","Melebihi ekpektasi pelanggan, saya sangat puas memperbaiki mobil disini. Before after ada di foto ya, perubahannya sangat bagus. Recommended!","2023-10-18T01:58:38.223Z","1","Mochammad Faiq Khasmadin","6","false","2023-10-19T09:33:17.000Z","Terima kasih banyak atas kepercayaannya 😊🙏","id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUM1cjhUQVBnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2btUi04_uSFofV_gg3ohDan8BwAAupYeFbukXSDykEPGTcg3H5wxpBj3PrfWenutryJJkbpDrZe5IVW_rUzs11WCN1cxH1HXGPofSLHv24V_GMUhziyvhxXq0jblKx52y4xlSTSw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3dyQMsUMzFfCEf_2NLo_byYM-7tqwFNZ4vosGunitzgl6jOrcSi8Za6ILGU6QOVnbLdCKe0IWjInjnqPxPfegIHdiTVrH8k1pdxFsHmBSKFop9fkEo6V1XAx3VxlShhCNrt1Qh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0uih_NfKDuTiKvwHVjIzu_s68p8vQzuDGyf-uc8-rW1P0R8S7GXEX-jVQKD20PBvZLjCKJ-K7u_X9r1ii27l7ypPqVwE5orx4MptjVcqABM64YtRiwr1deYBlbeFMXw7BhKHHi=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn355gkKAeoiKxU80FX8_AQK1c8StfQqrJ_pHh6kW96x8FMJ5DgG_14nhwRQE86TgafPAALV3-GKakaTQbu8GObhBQ4jgyuOzUMLFyd7OP2Q1HpaK_CbhGbX_e7u0I2dhpfPOIU=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1cjhUQVBnEAE!2m1!1s0x0:0x6298d6322f4d0a7a!3m1!1s2@1:CIHM0ogKEICAgIC5r8TAPg%7C%7C?hl=id","110050407428104883761","https://lh3.googleusercontent.com/a-/ALV-UjWc_B-BuFjgvwxbTs_UjPzbGIf4f1hxzQlgZdjJOshhCKtLlqET=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110050407428104883761?hl=id",,,
"Auto Brilliant Body & Paint","5","Puas banget sama autobrillian, hasilnya rapi dan mulus.. Ga heran sih bisa oke gini, karena bahan yg dipake berkualitas, ditambah SDM yg kompeten dg jam terbang tinggi. Terima kasih autobrillian. Sukses terus!","2021-02-28T09:09:01.706Z","4","Fikri Nyups","6","true","2021-03-08T00:52:18.000Z","Terima kasih banyak pak atas Review positif nya 😊😊😊🙏🙏🙏","id","5 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR5dkl2NkVBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2a9TfBrSGEzbZGf4GmAJPiU8k9PBuqz9t_cuv51dHt5h5MiLoRIsSMTZe4GSQS8EheVicXv7B6cl4qtYS1L1kGOvwX9l1zmwgTcsm4cNtLuo9ItM3fa6CnTn6hnKPufjn0Icm9=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0yw5as0CyZula9vlSMwFrqzXlcJ_ezrSvOsrKdDSMLLGwnDW1yxjCdxZdJM3PBUI8dMDMjws2WDqvlNhJL5OwEonPnGlSEhEknED_pq3V-MQz4x7qc2bI47Y7HUDpjkxaT1ds=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3jZHk3e7Um-C4nIcfbkRN1SZrrchFL8Cw1XFQZsAyN3t3Qbz7wnVa7AK4DNOyCdJhlNoNiMaPEQlNSAwp7qnc4q51DFZ9lDhDEi3Ufe3Udq7sTAyzmlBhhVDiiw9QsTLxiJwyBXg=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR5dkl2NkVBEAE!2m1!1s0x0:0x6298d6322f4d0a7a!3m1!1s2@1:CIHM0ogKEICAgIDyvIv6EA%7C%7C?hl=id","117240069313913498160","https://lh3.googleusercontent.com/a-/ALV-UjXzPhA6_XgbgjdyuY2qkjiQt5T1zQhixHuUJ0LdGelK3NWrwqE=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117240069313913498160?hl=id",,,
"Auto Brilliant Body & Paint","5","perbaikan di bengkel ini beberapa minggu lalu, dan hasilnya tidak mengecewakan. Bengkel berpengalaman, dengan hasil yang sangat baik. saya melakukan perbaikan bumper depan dan belakang. Sangat saya rekomendasikan. Harga bersaing, jangan bandingkan dengan bengkel perbaikan body biasa. Bintang lima untuk Hasil, pelayanan yang ramah dari Pak Taufan selaku owner dan juga Pak Taufik sebagai kepala mekanik","2022-02-26T10:38:17.169Z","5","andika dwicahyo aribowo","36","true","2022-02-26T11:39:03.000Z","Terima kasih banyak Pak atas kepercayaan nya 🙏🙏😊😊","id","4 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNXMW9XekdREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn28vWNB74sowr_DvkSRRWkqMCPsne3uPwZ4zLVLVOQVIjwsXjC9QboWdV5qvt4G8tEoUqjcGCXRd53soPZxZrt7jzUKur59Ducum296q_Y9lObKxjRlkT14rsFluf9MIe5J6X1ZzQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3qcT1iS1ZqMpCPxWWKoIxCwOn40UJJVzr9i_LIRAXiu5jsnBuydoUH1lyoyigsRm16BN2Xp_yhCgzlkrsU5GovjoeY4_SdfT1ONFQexH2ua8yV0W0j5F1N0r-4_cvSyInahE4=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3-zLhNOwcN7NikJUGvi_ZE-G7i2kv3QQeFF47flC268SQjR6izG1OY6zztnh-Ob2mLy0CeSkf9KTji141aQSsb1m2ypeDXT1DUDIABC5XYCGZ84mu34jX5HRAR9bInJ8ve8VAvNA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXMW9XekdREAE!2m1!1s0x0:0x6298d6322f4d0a7a!3m1!1s2@1:CIHM0ogKEICAgICW1oWzGQ%7C%7C?hl=id","113134578155189551721","https://lh3.googleusercontent.com/a-/ALV-UjXCUTROQmDRIea9F2mZymYeUDxDdpWjnFckJ44nmcAhYcsXLyOc=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113134578155189551721?hl=id",,,
"Alat Soundsystem. sparepart Electronik murah & servic alat alat audio .Toko BSP Elctronik","5","pelayanan bagus...harga sipp..","2025-12-19T12:20:35.986Z","0","Ridwan Hanapi","2","false",,,"id","5 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkU1VXSlBPR3Q1VFVOdU1VOTRNa1JGV2pCZk0wRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkU1VXSlBPR3Q1VFVOdU1VOTRNa1JGV2pCZk0wRRAB!2m1!1s0x0:0xe14d990ce8f8c3d2!3m1!1s2@1:CAIQACodChtycF9oOjdSUWJPOGt5TUNuMU94MkRFWjBfM0E%7C%7C?hl=id","118158025138499742494","https://lh3.googleusercontent.com/a/ACg8ocITAkog9oYTBxE-Y5YRqI_xZTa4cELwuHgazNaEhcRWiFM40A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118158025138499742494?hl=id",,,
"Alat Soundsystem. sparepart Electronik murah & servic alat alat audio .Toko BSP Elctronik","5","Saya suka belanja di sini, Alhamdulillah barang nya memuaskan..","2020-12-30T02:32:58.248Z","1","Ainayya 15","1","false","2021-01-18T23:52:39.000Z","Trimakasih","id","5 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURTc2ZXQmlnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTc2ZXQmlnRRAB!2m1!1s0x0:0xe14d990ce8f8c3d2!3m1!1s2@1:CIHM0ogKEICAgIDSsfWBigE%7C%7C?hl=id","115417334445582543245","https://lh3.googleusercontent.com/a/ACg8ocIQpoGyDv6ggHwljDtC7Q5tX6jteZ59EDcKZFw8Gj0vAQLVAg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115417334445582543245?hl=id",,,
"Alat Soundsystem. sparepart Electronik murah & servic alat alat audio .Toko BSP Elctronik","5","Bisa brmarkan ampli","2025-12-29T12:57:37.242Z","0","Elen Sejati","2","false",,,"id","5 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xrd00yMXpjelYyWTNVM1EySkhVVUp2VTNKZmJFRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xrd00yMXpjelYyWTNVM1EySkhVVUp2VTNKZmJFRRAB!2m1!1s0x0:0xe14d990ce8f8c3d2!3m1!1s2@1:CAIQACodChtycF9oOlkwM21zczV2Y3U3Q2JHUUJvU3JfbEE%7C%7C?hl=id","112622744617502911105","https://lh3.googleusercontent.com/a-/ALV-UjUnh_qm5Qnsgnc4LI_WNT3w-D4t1LZFBnVkXjK9HpBzOPYXEA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112622744617502911105?hl=id",,,
"Alat Soundsystem. sparepart Electronik murah & servic alat alat audio .Toko BSP Elctronik","5","Barangnya berkualitas,harganya terjangkau,memuaskan deh belanja elektronik disini","2023-03-12T12:01:12.071Z","1","Susan Susanti","1","true",,,"id","3 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURoNlpfYW1BRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNlpfYW1BRRAB!2m1!1s0x0:0xe14d990ce8f8c3d2!3m1!1s2@1:CIHM0ogKEICAgIDh6Z_amAE%7C%7C?hl=id","117598776835249847876","https://lh3.googleusercontent.com/a/ACg8ocJFbES6_Opnu4wbPIVP_wRGZCR0yM0L1LHBpH5g4_BujyLwJA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117598776835249847876?hl=id",,,
"Alat Soundsystem. sparepart Electronik murah & servic alat alat audio .Toko BSP Elctronik","5","Toko yang sayang bagus dan ramah, jika mau beli keperluan soundsystem dll, kesini aja","2024-02-18T06:37:40.462Z","0","Muhammad Adam","16","true","2024-02-18T08:34:16.000Z","Trimakasih atas kunjungan nya,smoga slallu sehat beserta keluarga ,,Aamiin","id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNkODRuR2RnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkODRuR2RnEAE!2m1!1s0x0:0xe14d990ce8f8c3d2!3m1!1s2@1:CIHM0ogKEICAgICd84nGdg%7C%7C?hl=id","100493142297925494759","https://lh3.googleusercontent.com/a-/ALV-UjViTiqps6qxYphxh9C9IlNU1xl_aULfaeAXDMA40eIkd1W8gZ3r=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100493142297925494759?hl=id",,,
"Ketok Magic Sedyo Utomo","5","Bengkel magic harga murah pelayanan ramah pengerjaan cepat hasil memuaskan . Top markotop","2023-06-30T12:15:34.175Z","3","Ary Yanto","3","false","2023-10-02T14:19:05.000Z","Terima kasih atas kepercayaan bos q.","id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNKbWZyUlhREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2G32mOWxDgmYWpGyux5CtovnhBwqaHRCkN53miwZ357NuJybHHFfFGyYtU70QF3YeV3qYjAEaaHJw6lK1PD71TH-W22ICNpF3KM5HaV04UST3u1wVHBrQdhnlLFhbdwoebCxk=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1PjCLwcS45fzbRtcSzND4a6l9ZAG13Hyr_jy1-u8HLfVW94HgreUIJY6_H0t5UceVxYdI0XxPxtK47QRh_tdFmPV_K0WP1Ocb2e8sQa5A2FtE9i852H0Jx4tXmFKRwLWfEmAUg6A=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKbWZyUlhREAE!2m1!1s0x0:0xde36e718671f8c17!3m1!1s2@1:CIHM0ogKEICAgICJmfrRXQ%7C%7C?hl=id","118216820104486164722","https://lh3.googleusercontent.com/a-/ALV-UjX6nfbCwG3o4IR60AdMX3G6DvPBSrCBmVlJTXYcHztsT5xSWm6f=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118216820104486164722?hl=id",,,
"Ketok Magic Sedyo Utomo","5","Rekomended, pengerjaan sesuai harapan, bagus 👍","2024-05-10T13:36:44.308Z","0","Ujang Supriatna","14","true",,,"id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNUcUp1X0JnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0KIPXw9qizSkJEMthmyp_Cr90dAjdLdnVlaQspo62HxE5FeM9WG6qxSA_qgu72P_lGu1yaif3Es1laRx_jwQx3QPOhz_xSu8mYKse9chrHbGYqQ8AhrI_zq9NxAPrkRChGCPE4Xw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUcUp1X0JnEAE!2m1!1s0x0:0xde36e718671f8c17!3m1!1s2@1:CIHM0ogKEICAgICTqJu_Bg%7C%7C?hl=id","109690527044311808352","https://lh3.googleusercontent.com/a/ACg8ocLWU8LfbXmlmltMMzCvcCpNaxjuMpLqtpYXf1t-HADAogsNwg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109690527044311808352?hl=id",,,
