"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop","5","Cepat, lengkap, amanah & murah.
Teamnya profesional dan berpengalaman.
Sangat rekomendasi kalau mau servis dan upgrad.","2026-01-23T11:54:44.134Z","1","Juhriansyah Tbn","3","false",,,"id","4 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21GWExYbHdNR3M0VlRaQ1pYbHZVMU13WkRNd1ZuYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Pp1RlmxjwflVDU5PTYGMsziW37mrDdG543YwmnjR2M2XTLBmuig26EN-9o6NainprJ2FQHPxtqPKwZhWc35TSytmKw_YdGR1OUTHhL7C6mFStzMU1RGXfdWXqwojqysaT6aW1qVfkdho=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0AZJTQEau6q-zGXfpRVJRVXxMSMTtuU8vWTUQ_2psrgbE_HghgchfipYWq6YP8A4jbwQzObntYB9Xk461UVJ-0pc-eFmz4_hS5CxCkVq8Um4dGe_CzDAtWIqFB0meyamoahevqrot23chf=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Lrr4B3W91N6EYIyOAF98MJpx7wDDrH4Z-3gsCFv0tALF4VN5qeaY3k3Ss60xrh_-lw3_12ctGwSioy2oKnMH_GHkdO2sQs_gX3AENn-Gz5LC7s7AiuiGJTqhKvhBIth64VvKaFtTKjZS_=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2cHjXuZLGz0fz2lwAaRhbT9Q00ROIHm5lBUpGmQ5K_ke-UEgj0_nCFM7SMex8jCeuJlWUnl9-BMckGPNfQTH30Me9oIs5R_Tugjw56YAGNuHDoduCzxtfAeHkNhgGOBDEEH3Hyl0ihU_wR=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GWExYbHdNR3M0VlRaQ1pYbHZVMU13WkRNd1ZuYxAB!2m1!1s0x0:0xbf1ca3cd595b8dfe!3m1!1s2@1:CAIQACodChtycF9oOmFXLXlwMGs4VTZCZXlvU1MwZDMwVnc%7C%7C?hl=id","106997001820643167787","https://lh3.googleusercontent.com/a-/ALV-UjVzHM9vyhI4X_Tmx0_nI0DmjGgs29AfDRkGWuvPsqXUsiD-00g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106997001820643167787?hl=id",,,
"Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop","5","Pelayanan di toko ini sangat baik dan responsif. Saya membeli charger laptop dan kualitasnya bagus, sudah dicoba dan berfungsi normal tanpa kendala. Penjual juga ramah serta membantu menjelaskan produk dengan jelas. Recommended 👍","2026-04-23T08:01:14.236Z","0","Farhan Syabani","3","false",,,"id","sebulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2toZmMxQlhkRVppZVdKUFZYRjRjWEpaVVRsS1NXYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1_3KMk_eQ9gCip246v4_QAO1ydMW_QfwoE6lFI4YhNJiBdYjFFsCb5uSqa1TU32op50JLJH4pu4wOeA1eyi4XFcfj9xhmrZSaN9nds18cUxSPcwNcSGHQkSR6XQ35sTLNeq2zLIFOurhg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2IB6Byytv0DtkwQv6w_e5jLRCmuGijos1juYHVMr078EoEpv_kyspzlt7ik-IRtV-ViugEDva5lLjg9wdg2UYkvDCfW7b1weLZzllNPhCF1t1bcCCW5PWgE7Q_mmoNqCSDOF6nEkzhPgs=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toZmMxQlhkRVppZVdKUFZYRjRjWEpaVVRsS1NXYxAB!2m1!1s0x0:0xbf1ca3cd595b8dfe!3m1!1s2@1:CAIQACodChtycF9oOkhfc1BXdEZieWJPVXF4cXJZUTlKSWc%7C%7C?hl=id","102726648573202573773","https://lh3.googleusercontent.com/a/ACg8ocL_2egBJMb5u90H_02llHa618dtuzeAU0rRasaUlSUWFdT6O5I=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102726648573202573773?hl=id",,,
"Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop","5","Barusan ganti leptop di sini, pengerjaannya cepat dan bisa ditunggu, sekitar 1 jam selesai. Teknisinya ramah dan jelasin kondisi laptopnya dengan jelas sebelum diperbaiki.","2026-05-04T04:14:30.953Z","0","Zidni Nur Hamdan","3","false",,,"id","sebulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25WUlpYTlVaeTFDUVZVMGVubDBNVzVaY2s1ZmJrRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0H17Sx_LZcNaxn3jZOgBS_fKlZ2W21y4Ipaf96VMjF9HDpPh5p4BvqnsqTqod68dlYSHqJ_QXtqZSGzfOxJ9U3cP_v_AJzj1GnxmBKfVA8N3JY7KwvDK55UpvLThuKNGN7aIL6p8n0zZmj=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0y9PoF8bdSC4yT1EiMcCPEka8VVyGBq7TGfu5eVCPzoxm-u2nh_NkAcCQoFIv2xEGgldTVb2kxlIM5M7ZOicPn_yeqY1mZIAAby-tzpGCq2hnfIcTJDWCn-I-plKv2jU0T-e05b9NIm9vc=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WUlpYTlVaeTFDUVZVMGVubDBNVzVaY2s1ZmJrRRAB!2m1!1s0x0:0xbf1ca3cd595b8dfe!3m1!1s2@1:CAIQACodChtycF9oOnVRZXNUZy1CQVU0enl0MW5Zck5fbkE%7C%7C?hl=id","115927556924250178236","https://lh3.googleusercontent.com/a-/ALV-UjWW7dc-3DEF6i2XPfxLKnMvf76lzGd3xlVSUVORu4Uly7R3Rp8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115927556924250178236?hl=id",,,
"Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop","1","Konsultasi masalah VGA tidak terbaca, dilakukan upaya penggantian pasta dengan harapan VGA terbaca setelahnya oleh teknisi, tetapi tidak ada konfirmasi bahwa tindakan itu dikenakan biaya, seharusnya diberitahukan dahulu kesiapan kostumer bersedia apa tidak dengan biaya yang dibutuhkan. Hasilnya VGA tetap tidak terbaca dan Dikenakan biaya sebesar 150.000 Ribu Rupiah. Tidak recommended.","2025-08-26T11:39:06.527Z","0","sendy irvirizaldi","10","false","2025-09-15T04:10:47.000Z","Halo Kak Sendy,
Terima kasih atas ulasan dan masukannya 🙏. Kami menghargai setiap penilaian dari pelanggan.

Terkait kasus ini, memang ada kekeliruan komunikasi biaya dari pihak kami, dan itu sudah menjadi evaluasi bagi kami. Namun, kami juga sudah menawarkan penyelesaian langsung kepada Kakak sebagai bentuk itikad baik.

Perlu kami sampaikan, kondisi awal perangkat memang sudah pernah dilakukan perbaikan sendiri sebelumnya, sehingga turut memengaruhi hasil perbaikan yang kami lakukan.

Namun demikian, kami selalu terbuka bila ada hal yang dirasa kurang tepat untuk disampaikan langsung saat transaksi, agar bisa segera kami tangani tanpa menimbulkan kesalahpahaman.

Komunikasi dua arah sangat penting bagi kami agar baik pelanggan maupun tim kami sama-sama merasa adil. Terima kasih sekali lagi, dan kami akan terus berusaha menjaga kepercayaan pelanggan lainnya.","id","9 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tOMGNtSlphMFZXT1VaaFUwUnRVVEpWVlZweVFrRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Qv6LOCE_dYCk-dvu3GU0aEL53Izhwl9EDQxj2gPbNtNAvBfoV9CYXuZiH8yp_SjjJMjZonb1FhUqYWlpqEQdXQ9EG8Is4JkG5l_LozhMjhG4OztVe2Oc-eNQk3q6ZZPociEQG8N-RGtE=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOMGNtSlphMFZXT1VaaFUwUnRVVEpWVlZweVFrRRAB!2m1!1s0x0:0xbf1ca3cd595b8dfe!3m1!1s2@1:CAIQACodChtycF9oOkN0cmJZa0VWOUZhU0RtUTJVVVpyQkE%7C%7C?hl=id","118154400117652222157","https://lh3.googleusercontent.com/a-/ALV-UjUqEu8gzf-QChAOWUvKnwnLg4XcWztWDZxz872r87dm8SvkPbdO=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118154400117652222157?hl=id",,,
"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)","5","Tempat yang bagus, murah, & terpercaya untuk jual - beli mapun perbaikan laptop.
Tidak hanya laptop, gadget lainnya pun bisa & hasilnya cukup memuaskan.
Tempatnya sangat bersih & rapih.
Pelayanan sangat memuaskan, semua karyawannya ramah & murah senyum.","2021-09-22T09:40:55.661Z","6","Fathur Rachman Aryanto","29","true",,,"id","4 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ2aklISG1RRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ynfvLKW9Xg499aE-aFmK8uTcAholhiiebKXgmy66AGobEWuSXtWxi8s0dxzAzw-SLwqRzHM4fkZVfYxe_sDqQ-yImCf7Vi4NTPnkV07_0_3EOYhyig8tP5lpBbl7zP_IduE_Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2_hVaStgL3yuXEb1Hc5abYNAbCFprbj8vXygQ9eu1Mivf64k4GVz4yvLshr2KkGHs_z7nOmq6ZTa3ZKh-PLXW88uOfY20bvKnB6kQex09iEso1ak6XVy7u4NFeSJWzNAYeGQwmcA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ejuJQoBOMxIbrElJ6aCZ-nTG_XqumLGNrMJUCCQl0LZO-_uGT90Tz7dOLurknGiElZcuEu9Q_dJic_qPknqAPNE0RB8G93CW-xQnn5MSr7EcNCwP2V3ZrokgckUrBAXiIcy-B=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2bLraHKNfR_pnQ5-rPckHwhSBEcq3SWgUXQxh7QE77f-g8CSQP1vkgotXjKj7LcTq0Vf3Y-gIqQuVeCCJIM7BLfwVVBg2NJxB7IYz5oNpsfC8IbEuwDt8L1kvQGiWpnIcYgEc-CA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2jvHenj8ch0gnmd2o_KsnzIExfAxCnIEvQTZ04Zqa7DUeAYx6YH2IpQY9tyG2MnaDhV7YEV3gsAl3CRLuUxe8Sj7SGLaJP9EoJFq3osFXgj94TT2DWDaGyXxXL8cKM8LABAkQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn26xmRziNWKxcOK3jPoSoP-gEmjbBd3IanT1cvxcyc2xNJgJ4qthvP0enJ3YY1R_hfE3m3O-L350iHfQBsZruY21lEzu2NnAXXpM_nNmvGmUXEkD6BSD4e6APhe1E1-4VsEd_-bwg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ck63EljxBxNB7_dJQkt-xxrKHbMhIx8UsESre5ZYi_65UySDwNy-m7H0c4QjMTaqq5CWNKS_FbNBQMzMh2_MgwGC3FKvoJZEzuLPY4fNsJp5ZDlO4Zb1edZrE7BKPxjnDhrDr=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3zvHZDWKbUXCx4fd6u19uC6Z_LF-StuJryn9KuerThOJrsGaMvC2sv0DFVXo5dkuB0dn0u9OOZ8s_Kg35EyOT15xFQ16xt1xUQDfZKSZOxRELOEu785Wv1ywbSd9eMoSBdD3oI=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2MG9xTuFguqMlbrKAMx1gEedE7w8s1F8mRyto7WgQtB3zpdKnKAvczuRwjOHihFee98Z5rvJi9CrkNvMQ8UOXEHx9wgDWJHWb_6cFKb6K7kMbnIdm8qskfodgvJtn9fYovI5ZQuA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2aklISG1RRRAB!2m1!1s0x0:0x78a0c8697ce052d3!3m1!1s2@1:CIHM0ogKEICAgID6jIHHmQE%7C%7C?hl=id","104942623606019393242","https://lh3.googleusercontent.com/a-/ALV-UjWxnnQCmItpocPqMFE0tjBbAXwZTo3qtnDdUA2ATLgYhdOeT3bO=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104942623606019393242?hl=id",,,
"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)","5","Tukar tambah laptop second dan upgrade laptop terbaik di Bandung. Tempatnya nyaman, ada sofa empuk buat nunggu proses QC laptopnya. Pegawainya ramah-ramah semua,, enak buat diajak konsultasi masalah perlaptopan,, mengedukasi juga,, nego harga juga oke. Dikasih hadiah juga.

Recommended untuk area Bandung dan sekitarnya. Bakal sering langganan nih. Makasih ya Eksekutif Computer 👍🏻👍🏻","2021-08-17T13:42:30.305Z","5","Siti Aisyah","4","false",,,"id","4 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSURhNHFEYVZ3EAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn15V-_db4J1RNSLeg3gF6wxLB21rfW1SFA9cDCAc4v0r7_R6QJlmySZuUTSV2Wks0g2x4TH6PxsBuhS5PIrT94euDmJ5VhWJ2YwWsbFe3daickMsvN3zihcIEr1A-SEfJ4s2q8V3Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2tZC-kBGVamr1q5454vzgZsadaXQW9CtdDWnZQsFIqZJsdvir4qMcYo5lhW_2tETxN23UT128vNU-iVrGDYegtnib2bCSlHNuPAefJblF32albKI1oecc5JC4vLdgmoMsAIVZv=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn189y4LUwdOgN5eyXwIhqbvI6yCu5G6jRXyS_Bk85mGQbUczXHv7ajjsbNY44yMmLyvKSPAw4yazONP4TLehJ_T0hRPN9Y-forjvgXdVTGib80j56HM3wzdkYoxdyGGfA5d-iyWaw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn340PmmUlhgV025veW7ooQA3TqsaaG3gYbLwbv1zjUqC4wuvXIQHxxtUYh3hxIjIm_CWpUIaacf7L-t3uDMFLBzq9eam59crEhfrLVsXreidhFE-8ZmtZXdcrISsyOazF_Bzx5E=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURhNHFEYVZ3EAE!2m1!1s0x0:0x78a0c8697ce052d3!3m1!1s2@1:CIHM0ogKEICAgIDa4qDaVw%7C%7C?hl=id","117068609564053313063","https://lh3.googleusercontent.com/a-/ALV-UjXuE3p30X1bhdC7Mdk0Cgj5GoSWrwqWE3Bjx3KkDy1XnteQCnh6=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117068609564053313063?hl=id",,,
"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)","5","Bingung nyari leptop tapi buget honorer,
nemu Eksekutif Computer nyoba di WA dan di rekomendasiin laptop sesuai kebutuhan dan buget, dan
langsung meluncur ke lokesyen,...
pelayanan langsung ok, nanya apapun di jawab jelas tegas terarah dan ramah syekali josss mantap, dan akhirnya punya laptop yang super awet di ajak kerja rodipun si laptop ga rewel..
super sekali recommended banget boss","2021-11-05T02:49:24.491Z","2","Ir Sukmana","39","true",,,"id","Diedit 4 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSURhd29Ta1VBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn1_Hplu2w_8OkIAFCZHzVjLH1eEaG1J-8wd2_Cp8fIwBbMsCaY2m9NWuSPJLpVTMuh71DGYevs_V6XSN5BZFvg1Q1q0DqlugIcqBYxIF1Qvv8NzOi_TW2EhirABet-EhSliG0ul=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2qK-7ebXmdG92a4ZBaCRVipZvfJ7Lp9IPnoU5v6Wfx-7SK_oXGq04WPuclprvBewOgWlH6Iyff9LbR3L433Pz0P4ZH_PumxNBvY-CBq6qwlhXxviKmu51Sl53UmpbQempq5X2VIQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0cwsGxvcbg48V5x6gcPWTgfiF0CqiWZadrD6qs4T9ys3Je42D4ws13wCBUlBJ6UR08QAmDJyNnfTMmrL6sgA5SX-i6cs1YiEXz5uty5SrFz9kVJrbvIPckezQQtQenDfD9DA4=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURhd29Ta1VBEAE!2m1!1s0x0:0x78a0c8697ce052d3!3m1!1s2@1:CIHM0ogKEICAgIDawoSkUA%7C%7C?hl=id","104926389220713867298","https://lh3.googleusercontent.com/a-/ALV-UjXZbQIN_RsU9Tq-JLWXp8bwLP_d6rJwhX05tSF6R_bh8tSfC6Xy=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104926389220713867298?hl=id",,,
"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)","5","Pertama tau tempat ini dari temen, terus cek IG sampe akhirnya mutusin buat beli disini. Menurutku worth it sih, karna budgetku dikit dan sebenernya gak terlalu paham soal laptop. Tapi so far produknya bagus, secara fisik mulus, performa laptop nya juga sesuai yg diiklankan. Pelayanannya ramah banget sih, disini bisa request windows dan software apa aka yang mau di instal kalo udah deal mau dibeli. Ada ruang tunggu juga buat yang lagi nunggu di instalin software-nya. Free aqua gelas, deket ke masjid. Oke lah. Semoga laptopku awet, mari kita uji beberapa bulan ke depan. Kalo ada kendala aku edit lagi reviewnya hehe ✌️","2020-09-09T09:11:44.238Z","4","Endra Febrian","16","true",,,"id","5 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDbl9hRDJ3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2S7cxQbM4SRdcdPsq1w3AQt1D_RGbd14utr2KWwbXMA7C9fpgsbybHoZCZXJf5XIikrli8wmcGOezzQV9c1Yyozm7Dy4_CcfLKMNSRXz9xzaDXCuASyS2xKTPq1WcvFfWmgndFJg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1LvIQpmNeWoeDLF1ZpgT-fdN3RgnJSA0GkyMsJMLUv5DmedIwTObN8jKbZDs1ly4Oh1Zm2m8CkEP3YAIlc9DFNbdcQhejnAwXo_3bKNA4bgJ4g8veIUTI_5fxhSnpV2RO2jKXm=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDbl9hRDJ3RRAB!2m1!1s0x0:0x78a0c8697ce052d3!3m1!1s2@1:CIHM0ogKEICAgICCn_aD2wE%7C%7C?hl=id","101533127401611324808","https://lh3.googleusercontent.com/a-/ALV-UjVqoceYDayd4LYVTbHE4owPGkutPIo8Tk95afyy_lYwH0D2ozEY=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/101533127401611324808?hl=id",,,
"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)","1","Beli tanggal 15 Desember, unit nya banyak keluhan, padahal sebulan pemakaian juga ga rutin. Speaker sember, solved di ganti. Keyboard error, solved. Skrg setelah lewat garansi, layar blank, OS nya katanya crash. Baru kali ini beli laptop seken ribet, banyak kendala ampe bosen bolak balik nya. Cukup tau, thanks","2023-01-27T07:59:55.681Z","4","Marjan Hadiyan","271","true",,,"id","3 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSURCdzRUV0FREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn32ahRmwvqrVfTghves7cLiDtAmjz0tYNhPganw076wi5tmA5Et4ziJOz6OZqEZlP839aJYUp1qSALlw_cnxXDvGbdg0xG-xQjqi3n4532o3JgfUSxduFmrli7FXGm6jjm-_RvH=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3LcI7OZMscXBW4jxGomCoa_wLSfrumHqAwsgeCPtANrkxPr6NUkL7x30Jn0McMUgxAldhNn9pt3_IKdETetrliceUDrGK-2yb6AAXqU4VybPY5YopKheOQwerrQVEJSTwe04Te=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCdzRUV0FREAE!2m1!1s0x0:0x78a0c8697ce052d3!3m1!1s2@1:CIHM0ogKEICAgIDBw4TWAQ%7C%7C?hl=id","107673137076748275281","https://lh3.googleusercontent.com/a-/ALV-UjV5LNiD_cJxTimC6vn6ksIl4ofreJhm9cGk9NoxiBM8SN-7r2qXFw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107673137076748275281?hl=id",,,
"Jakartanotebook Bandung","5","Sudah sering belanja disini 50x lebih. Alasan utama harga lebih murah dari Ecommerce terkenal & bisa langsung diambil alias free ongkir. Bisa juga nitip beli dari jakarta/PO cuma sehari, free ongkir","2026-03-10T06:07:49.548Z","0","Ganjar Setia Maulana","5","false","2026-03-14T02:03:54.000Z","Hallo kak terimakasih atas ulasannya ya, kami tunggu kembali kedatangannya 🙏🏻
","id","3 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21oaVZYUjJRM0JpVlVaTFRIZFpjRkpuTTBsSlIyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1uKA4RCv0dfGWeeLbI-JvIwNfhCRpk68qR58rCajVq1xasotG-2aSvuTkI3Wb7hxO1JVxjmWSJGeXXjJWSj6nvMHz_2werm_MYTTfp0LvCPOC4PJm7o56gH8dIT5cjCfJkgxL7fytoiZfg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1a2lJrMWXzk8X0GUH9lxETDv8Obh7e62HOPwI1sKwlKhjoJ7rXniY_SyzK6KWzCtCS20zo5E74eHeIQQwKZ80ieG3OHO1IsEv3ffFpV10pkXpy_XZM8IesgbkuDqc8-9AwcrEl4AjYWiVH=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oaVZYUjJRM0JpVlVaTFRIZFpjRkpuTTBsSlIyYxAB!2m1!1s0x0:0xced67c14856fa87d!3m1!1s2@1:CAIQACodChtycF9oOmhiVXR2Q3BiVUZLTHdZcFJnM0lJR2c%7C%7C?hl=id","108041376505712108745","https://lh3.googleusercontent.com/a/ACg8ocJuXNdXAt4p45XAXet_-YpBPrTICD_L5CgKWpnhW3QLBGmklQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108041376505712108745?hl=id",,,
"Jakartanotebook Bandung","5","Kebutuhan barang cukup lengkap dan pelayanannya juga ramah, harus buat dulu akun tapi mudah karna dibantu oleh tim jakartanotebook
Terimakasih","2026-04-15T04:15:56.927Z","0","ramdani setiaji","3","false","2026-04-19T14:33:54.000Z","Hallo kak terimakasih atas ulasannya ya, kami tunggu kembali kedatangannya 🙏🏻","id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4ak16RnZORGhVY25oZmFFSnROSGQ1VUROS1gzYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2r4vO_Q2xQWOc-DovXHVOOkYdAhvIC_tjnVJLNt9isakgoX8FwLDNR7-F3HdMBK-ZF2eYCo5xkFLR8UoLiTHcUp61bCPWMEWzqv6qgY_iHGu-Shfmb40jojPIwuEV8Wu7s-sFoEKVsVrQG=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Fgue8HaRm4L_OjrP1dlaWOo62zAU34pj95VZWm_-y_srqQH1fy3Wk6PsBClYrgnrm8rE6uJZRbiuOEyrOjzh3Z68LbGk8i_j0AoJHUcPjIvkAYW7kMZy9HyKLAB6swSdB4ZS6iMYd8tDp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1dYbE6m3vLxczYPCYcY13be_FWo6gvFSPtRsv7mJasNxv6KV2ydhlef8FhGjXKjqKQL-I6iT1s527wgtYt-4CkrZ74m_s16XvX2lHKBIcVrTYx28Q_qT0d0wT6gqaBK-DNZM0yPdu_Aa5V=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4ak16RnZORGhVY25oZmFFSnROSGQ1VUROS1gzYxAB!2m1!1s0x0:0xced67c14856fa87d!3m1!1s2@1:CAIQACodChtycF9oOkxjMzFvNDhUcnhfaEJtNHd5UDNKX3c%7C%7C?hl=id","102100096442933773079","https://lh3.googleusercontent.com/a-/ALV-UjVzntYIhPZ2MORnKs_y6RoPlxESvsmSgPrVUim9J5nvk8E21hp-=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102100096442933773079?hl=id",,,
