"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Prima Parahyangan Computer","4.2","180","Jl. Cijagra No.11","Kota Bandung","Jawa Barat","ID",,"+62 812-1274-3092","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prima%20Parahyangan%20Computer&query_place_id=ChIJ85s0NGHoaC4RE5kIcsEO3-Q","Toko Elektronik"
"Service Laptop Computer & Printer serta Aneka Sparepart Original Murah Repoeblic Comp 2","4.8","16","Jl. Desa Cipadung Jl. Rumah Cemara No.Depan","Kota Bandung","Jawa Barat","ID",,"+62 896-7535-8899","Toko Komputer","Toko Aksesori Komputer","Servis Komputer","Grosir komputer",,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20Laptop%20Computer%20%26%20Printer%20serta%20Aneka%20Sparepart%20Original%20Murah%20Repoeblic%20Comp%202&query_place_id=ChIJd_Zacp7daC4RJUOUVXEM7_w","Toko Komputer"
"Dedas Computer Bandung","5","3","Jalan H. Ibrahim Adjie No.47, Bandung Trade Mall, Lantai 2, Blok AA.14, RW.15","Kota Bandung","Jawa Barat","ID",,"+62 813-1340-0071","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dedas%20Computer%20Bandung&query_place_id=ChIJobYV9sHnaC4RBLyY2fDsiHQ","Toko Komputer"
"Next Level Computer","5","169","Lt 1 Blok T06 - T07, BEC, Jl. Purnawarman No.7-11/13-15","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/nextlevelbec","+62 877-2331-7051","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Next%20Level%20Computer&query_place_id=ChIJ6wG_vH_naC4RWDTpBnKyUsk","Toko Komputer"
"Micromedia BEC","4.3","35","istana bandung electronic center, Jl. Purnawarman Lt.1 Blok E.08 E.09 no","Kota Bandung","Jawa Barat","ID",,"+62 22 4200591","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Micromedia%20BEC&query_place_id=ChIJ2wzkCDjmaC4RiU6IAypceSU","Toko Komputer"
"Jual Beli Laptop Notebook Macbook Bekas di Bandung","3.9","60","Ruko, Jl. Saturnus Raya No.46","Kota Bandung","Jawa Barat","ID",,"+62 818-630-662","Toko Komputer Bekas",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jual%20Beli%20Laptop%20Notebook%20Macbook%20Bekas%20di%20Bandung&query_place_id=ChIJV4ax0iPoaC4RuwUNmxmEbKA","Toko Komputer Bekas"
"AGRES ID BANDUNG ELECTRONIC CENTRE 1 (LAPTOP SPESIALIS)","5","442","BANDUNG ELECTRONIC CENTER, LANTAI 1 BLOK T09-T10","Kota Bandung","Jawa Barat","ID","https://agresidbandung01.taplink.id/","+62 811-1902-9221","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AGRES%20ID%20BANDUNG%20ELECTRONIC%20CENTRE%201%20(LAPTOP%20SPESIALIS)&query_place_id=ChIJl5pMVcXnaC4R7TxFD5H6IWc","Toko Komputer"
"siliconONE Computer","4.6","188","Jl. Lengkong Kecil No.45A","Kota Bandung","Jawa Barat","ID","http://www.thesystemone.com/","+62 822-4040-8020","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=siliconONE%20Computer&query_place_id=ChIJ_QneSynmaC4R2Q_FHPGYtvQ","Toko Komputer"
"NK.Computer","4.6","10","Bandung Trade Mall, Jl. Kiara Condong","Kota Bandung","Jawa Barat","ID","http://www.tokopedia.com/nk-comp","+62 859-5047-5301","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NK.Computer&query_place_id=ChIJs1oY2jrlaC4R1jStk1ys07Y","Toko"
"Vin Computer Bandung","5","11","Jaya Plaza Jalan Jendral Ahmad Yani No.238 Lt 1 blok H 10","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/vincomputerbandu","+62 822-1900-0184","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Vin%20Computer%20Bandung&query_place_id=ChIJvQIy0yXnaC4RAeM0kkv14QU","Toko Komputer"
"Laptop Square BEC","4.8","54","Jl. Purnawarman bec lama Lantai 1 blok h16","Kota Bandung","Jawa Barat","ID",,"+62 821-1089-8948","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Laptop%20Square%20BEC&query_place_id=ChIJ_WcICTjmaC4RxSVKUM38HVs","Toko Komputer"
"Tempat Service Laptop | Spartpart | di Bandung Bisa Tunggu | ELECTROLABS","4.9","925","Mall Istana BEC Bandung. Lantai 2. Blok - W. 11, Jl. Purnawarman No.13-17","Kota Bandung","Jawa Barat","ID","http://electrolabs.org/?utm_source=gmb&utm_medium=referral","+62 811-2127-979","Toko Komputer","Servis Komputer","Layanan reparasi",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tempat%20Service%20Laptop%20%7C%20Spartpart%20%7C%20di%20Bandung%20Bisa%20Tunggu%20%7C%20ELECTROLABS&query_place_id=ChIJgdPXR-yTd0ARXzF7IPHspjI","Toko Komputer"
"Space Computer (Jual Beli & Service Laptop Komputer Bandung)","5","44","Ruko Monokrom 89, Jl. H. Sugandi Raya No.01","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/space_computerbdg?igsh=MW90Z2RvejIyZDYyaA==","+62 896-1383-8606","Servis Komputer","Toko Aksesori Komputer","Jasa Reparasi Komputer","Toko Software Komputer","Toko Komputer Bekas",,,,,,"https://www.google.com/maps/search/?api=1&query=Space%20Computer%20(Jual%20Beli%20%26%20Service%20Laptop%20Komputer%20Bandung)&query_place_id=ChIJzwTL8DfDaC4RW1xwWbHXJ-w","Servis Komputer"
"Jasob Komputer (Servis Komputer/Laptop)","5","100","Jl. Desa Cipadung No.2, RT.02/RW.13","Kota Bandung","Jawa Barat","ID",,"+62 852-2377-7354","Servis Komputer","Toko Komputer",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jasob%20Komputer%20(Servis%20Komputer%2FLaptop)&query_place_id=ChIJcwEUO7XDaC4RpjLnxNNOlFQ","Servis Komputer"
"Format Komputer Bandung","5","1","jalan parahyangan no.18, komp. panghegar permai I, ujung berung, Jl. Parahyangan No.16","Kota Bandung","Jawa Barat","ID","http://format-komputer-bandung.blogspot.co.id/p/kontak.html","+62 857-2126-1437","Toko Komputer","Servis Komputer","Toko Software Komputer","Layanan dan Dukungan Komputer",,,,,,,"https://www.google.com/maps/search/?api=1&query=Format%20Komputer%20Bandung&query_place_id=ChIJN0p0yDLdaC4Rx8j7PHYclmU","Toko Komputer"
"SERVICE LAPTOP BANDUNG ( UFO COMPUTER )","5","12","Jl. M.A. Winata No.20, RT.02/RW.08","Kota Bandung","Jawa Barat","ID","http://www.specialist-notebook.blogspot.com/","+62 813-1291-0242","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SERVICE%20LAPTOP%20BANDUNG%20(%20UFO%20COMPUTER%20)&query_place_id=ChIJoVURSs_DaC4RRDlC_qPj3bs","Toko Komputer"
"Liemos Computer","4.3","4","Jl. Tenis Meja No.26","Kota Bandung","Jawa Barat","ID",,"+62 877-2281-3737","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Liemos%20Computer&query_place_id=ChIJI68WgU_daC4RGWTgWyy-lvA","Toko Komputer"
"Syams Prestasi Media","4.7","33",,"Kota Bandung","Jawa Barat","ID",,"+62 22 87826558","Toko Komputer","Peralatan Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Syams%20Prestasi%20Media&query_place_id=ChIJSwutndbcaC4R-xfAsPS4j5Y","Toko Komputer"
"Asus Mount Computer","4.7","40","Ruko Blok i No.21","Kota Bandung","Jawa Barat","ID",,"+62 815-2313-825","Toko Komputer","Servis Komputer","Jasa Reparasi Printer",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Asus%20Mount%20Computer&query_place_id=ChIJ6UVOdRnoaC4RFB0_v83CMPQ","Toko Komputer"
"Riva Computer","4.6","20","Jl. Buni Sari No.60","Kota Bandung","Jawa Barat","ID",,"+62 813-2220-5636","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Riva%20Computer&query_place_id=ChIJGTnWvJnnaC4RTxGK3L9ZWI4","Toko Komputer"
"Mesin Kasir Bandung","4.8","47","Samping polsek, Jl. Raya Cibiru No.17","Kota Bandung","Jawa Barat","ID","https://instagram.com/mesinkasir_bandung?igshid=OGQ5ZDc2ODk2ZA==","+62 878-2187-1223","Toko Komputer","Toko Perlengkapan Anti-Pencuri","Toko Software Komputer","Toko Perlengkapan Mesin Fotokopi","Mesin Jual Otomatis Elektronik","Jasa Reparasi Printer","Perusahaan Software",,,,"https://www.google.com/maps/search/?api=1&query=Mesin%20Kasir%20Bandung&query_place_id=ChIJtanYOv7naC4RYEi-m-wZ1iQ","Toko Komputer"
"Media Jaya Computer BTM","3.5","34","Jalan H. Ibrahim Adjie No.47, Bandung Trade Mall, Lantai GF, Blok G1 No.1, Kiaracondong","Kota Bandung","Jawa Barat","ID",,"+62 812-1414-3345","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Media%20Jaya%20Computer%20BTM&query_place_id=ChIJC8KVacHnaC4RoKFraz6u3qI","Toko Komputer"
"ISTIQOMAH.NET","4.4","27","Jl. Cilengkrang II, RT.:01/09","Kota Bandung","Jawa Barat","ID","https://istiqomahnet.mygostore.com/","+62 856-5966-2255","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ISTIQOMAH.NET&query_place_id=ChIJPfzHYPzdaC4RyAtX_VgaOMU","Toko Komputer"
"adziex komputer pc bandung","5","1","jl.pangaritan no 22, Gg hj yusuf No.04/07","Kota Bandung","Jawa Barat","ID","https://www.google.co.id/search?ibp=gwp;0,7&hl=in-id&hl=in-id&q=adziexmattch+game+pc+store&ludocid=6158350343107536428&lsig=AB86z5WrNFKK1WPRyNDocBeDKvRP","+62 812-9739-1097","Toko","Konsultan Komputer","Pabrikan perangkat keras komputer","Jasa Reparasi Komputer","Servis Komputer","Toko Software Komputer","Toko Komputer","Layanan dan Dukungan Komputer",,,"https://www.google.com/maps/search/?api=1&query=adziex%20komputer%20pc%20bandung&query_place_id=ChIJa19I4XzDaC4RLGZUOwLbdlU","Toko"
"DCS Komputer","5","26","Jalan Ibrahim Adjie No. 47, Bandung Trade Mall, Lantai 1, Blok.C1.No.40","Kota Bandung","Jawa Barat","ID",,"+62 22 7230825","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DCS%20Komputer&query_place_id=ChIJPVVVFejnaC4R6Hq1KFFHke4","Toko Komputer"
"Mega Comp Grosir Aksesoris Komputer","4.6","79","Komplek Ruko Segitiga Mas, Kosambi Jl. A. Yani No.14","Kota Bandung","Jawa Barat","ID",,"+62 22 7237069","Toko Aksesori Komputer","Grosir",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mega%20Comp%20Grosir%20Aksesoris%20Komputer&query_place_id=ChIJvdJ0983naC4RZdd76qnD3KQ","Toko Aksesori Komputer"
"Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop","5","632","Istana Bandung Electronic Centre 2, Lantai 2 Blok. Z08","Kota Bandung","Jawa Barat","ID","http://salaampart.com/","","Servis Komputer","Toko Baterai","Grosir baterai","Jasa Reparasi Komputer","Toko Komputer","Layanan dan Dukungan Komputer",,,,,"https://www.google.com/maps/search/?api=1&query=Salaam%20Part%2C%20Service%20Laptop%20Bandung%20bisa%20Panggilan%20dan%20Sparepart%20Adaptor%20Baterai%20Keyboard%20LCD%20Laptop&query_place_id=ChIJ66K-CDjmaC4R_o1bWc2jHL8","Servis Komputer"
"Planet Computer","5","145","BEC 2 Lantai 1, Jl. Purnawarman No.18 Blok Z16","Kota Bandung","Jawa Barat","ID","https://planetcomputer.co.id/","","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Computer&query_place_id=ChIJeVPvGjjmaC4RNICJ0eG4PS8","Toko Komputer"
"DYS Computer | Servis Laptop, PC & Rakit Gaming Bandung","5","27","Ruko, Jl. MTC Barat Jl. Soekarno-Hatta No.Blok D57","Kota Bandung","Jawa Barat","ID","http://dyscomputer.com/","+62 851-2107-2223","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DYS%20Computer%20%7C%20Servis%20Laptop%2C%20PC%20%26%20Rakit%20Gaming%20Bandung&query_place_id=ChIJqa9YLGzDaC4RUL0NjXAqs1M","Toko Komputer"
"TOKO AKSESORIS KOMPUTER LAPTOP PRINTER TERLENGKAP DAN TERPERCAYA DI BANDUNG | SKM COMPUTER","4.5","39","Jl. Pajagalan No.31","Kota Bandung","Jawa Barat","ID",,"+62 822-4025-6729","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TOKO%20AKSESORIS%20KOMPUTER%20LAPTOP%20PRINTER%20TERLENGKAP%20DAN%20TERPERCAYA%20DI%20BANDUNG%20%7C%20SKM%20COMPUTER&query_place_id=ChIJI7ANaULnaC4RieO2itJtFr8","Toko Komputer"
"Foursquare Computer","5","93","Bandung Trade Mall, Jl. Ibrahim Adjie Lantai 2 Blok.DD-27","Kota Bandung","Jawa Barat","ID","https://linktr.ee/foursquaresocial","+62 811-2073-324","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Foursquare%20Computer&query_place_id=ChIJ4wvjSkHoaC4RXkWG5v1aRkA","Toko Komputer"
"Jaya Bandung Computer","4.8","25","Ruko Segitiga Mas Jln.A.Yani No 221-223 Blok C No.7, Komplek Segitiga Mas","Kota Bandung","Jawa Barat","ID",,"+62 851-0045-1877","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jaya%20Bandung%20Computer&query_place_id=ChIJtR7AGdLnaC4Rl8qqhKoKP4I","Toko Komputer"
"Santika Computer","5","200","Plaza Ibcc Jl. Jendral A.Yani 296 Plaza Ibcc Lt. UG Blok B-08","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/santikacomp","+62 818-0953-1984","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Santika%20Computer&query_place_id=ChIJFw1ZCwDnaC4RYz3cnqXN4xU","Toko Komputer"
"Majwa Computer (Komputer, Laptop, Printer, Aksesoris Penjualan & Service)","5","164","Bandung Trade mall (BTM, Jl. Ibrahim Adjie No.47 Lantai 2 blok CC114/ 115","Kota Bandung","Jawa Barat","ID",,"+62 819-3301-0477","Servis Komputer","Toko Isi Ulang Tinta Printer","Jasa Reparasi Printer",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Majwa%20Computer%20(Komputer%2C%20Laptop%2C%20Printer%2C%20Aksesoris%20Penjualan%20%26%20Service)&query_place_id=ChIJ414zOObnaC4R-Y28ac-LLlQ","Servis Komputer"
"Dynamic Computer","4.7","20","Bandung Trade Mall Jl. Ibrahim Adjie.47, Lantai 1, Blok D1. 26-27","Kota Bandung","Jawa Barat","ID",,"+62 813-1234-3337","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dynamic%20Computer&query_place_id=ChIJr3it98HnaC4RHABhr-d6vhI","Toko Komputer"
"Angkasa Computer","4.6","11","Istana BEC, Jl. Purnawarman No.13-15","Kota Bandung","Jawa Barat","ID",,"+62 22 4224494","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Angkasa%20Computer&query_place_id=ChIJI0hm90fmaC4RHmq2a3uH8B4","Toko Komputer"
"Toko laptop kliky Bandung","4.9","94","Jl. Pasir Kaliki No.25-27","Kota Bandung","Jawa Barat","ID","http://shopee.co.id/kliky.bec","+62 819-9113-1931","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20laptop%20kliky%20Bandung&query_place_id=ChIJ42XV_ALnaC4Rgl0YRexXuvg","Toko Komputer"
"Faeyza Computer","5","21","Jalan H. Ibrahim Adjie No.47 Bandung Trade Mall Lantai 2 Blok BB No 44","Kota Bandung","Jawa Barat","ID",,"","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Faeyza%20Computer&query_place_id=ChIJc9lYHcLnaC4R0CdAqcslcpc","Toko Komputer"
"Worthedcomp Bandung","5","15","Jl. Rengasdengklok 4 No.11 Antapani","Kota Bandung","Jawa Barat","ID",,"+62 878-8280-0068","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Worthedcomp%20Bandung&query_place_id=ChIJjQxOxIfnaC4R_s-HX7TDxLU","Toko Komputer"
"Bandung Electronics Center","4.5","48065","Jl. Purnawarman No.13-15","Kota Bandung","Jawa Barat","ID",,"","Pusat Perbelanjaan","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Electronics%20Center&query_place_id=ChIJOQRB-c3naC4RskJSO-o7Xtc","Pusat Perbelanjaan"
"Lenovo Exclusive Reseller Store - Nathan Computer","5","231","Bandung Electronic Center, Jl. Purnawarman No.13-15 Lt.1 Blok A 10","Kota Bandung","Jawa Barat","ID","http://lenovo.com/id","+62 878-2283-7113","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lenovo%20Exclusive%20Reseller%20Store%20-%20Nathan%20Computer&query_place_id=ChIJawAtykHnaC4RG-Zliwg1CTg","Toko Komputer"
"Bandung Jaya Computer","4.5","49","Jaya Plaza, Jl. A. Yani No.238 Lt. 1 Blok K No.8-9","Kota Bandung","Jawa Barat","ID",,"+62 22 87243350","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Jaya%20Computer&query_place_id=ChIJ1VyBrMHnaC4RZrHpt1bQ2mQ","Toko Komputer"
"Gema Computer Accesories (Pusat)","4.7","110","Jl. Ibu Inggit Garnasih No.47-51","Kota Bandung","Jawa Barat","ID",,"+62 22 88884987","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gema%20Computer%20Accesories%20(Pusat)&query_place_id=ChIJo0bDR5zoaC4R5R0ne_gxmv8","Toko Komputer"
"Service Laptop Bandung Bisa Langsung Di Tunggu (8 Computer)","4.9","143","Jl. Soekarno-Hatta No.844","Kota Bandung","Jawa Barat","ID",,"+62 851-7310-0900","Servis Komputer","Toko Komputer",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20Laptop%20Bandung%20Bisa%20Langsung%20Di%20Tunggu%20(8%20Computer)&query_place_id=ChIJ4y6scvTnaC4RnbYGehb3tv4","Servis Komputer"
"Satyr Computer","4.9","49","Jl. Kembar Timur II No.6","Kota Bandung","Jawa Barat","ID",,"+62 812-2376-868","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Satyr%20Computer&query_place_id=ChIJP4aa7cfpaC4R0MD0uZs_RZo","Toko Komputer"
"EL.Store","5","12","Jl. Cisaranten Kulon No.107","Kota Bandung","Jawa Barat","ID","https://linktr.ee/el.st0re","+62 857-2367-2720","Toko Komputer","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=EL.Store&query_place_id=ChIJYVSejWrdaC4Rw8wFGzov2LQ","Toko Komputer"
"Soerti Comp Bandung","4.8","11","blok C12 no. 4, Komp. Bumi Panyileukan jl. Flamboyan IX","Kota Bandung","Jawa Barat","ID",,"+62 853-2006-0816","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Soerti%20Comp%20Bandung&query_place_id=ChIJV8DMWt_CaC4RUOVbS0yEpbg","Toko Komputer"
"ORDR COMP","4.7","79","Jl. Purwakarta No.124","Kota Bandung","Jawa Barat","ID",,"+62 838-7870-8398","Toko Aksesori Ponsel","Toko Aksesori Komputer",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ORDR%20COMP&query_place_id=ChIJpQgeuvrnaC4RAW_kd9QxvyM","Toko Aksesori Ponsel"
"Indojaya Computer","4.9","307","Bandung Trade Mall, Jl. Ibrahim Adjie Jl. Kiara Condong","Kota Bandung","Jawa Barat","ID","https://id.shp.ee/imKg5UX","+62 821-1162-1635","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Indojaya%20Computer&query_place_id=ChIJ-5foDzjmaC4RH9M7DElEh20","Toko Komputer"
"Luxury Laptop","5","267","Jl. Puri Dagomas Utara II No.38","Kota Bandung","Jawa Barat","ID","https://luxurylaptop.id/","+62 821-1880-3212","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Luxury%20Laptop&query_place_id=ChIJtXdZdw_paC4RNQtsRl1byRE","Toko Komputer"
"Service Laptop Bandung Bisa Di Tunggu (Babacombandung)","4.7","502","Jl. Terusan Buah Batu No.8","Kota Bandung","Jawa Barat","ID",,"+62 851-7310-0200","Toko Komputer","Servis Komputer",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20Laptop%20Bandung%20Bisa%20Di%20Tunggu%20(Babacombandung)&query_place_id=ChIJNQu6dNLnaC4RqKw3rZeOwiA","Toko Komputer"
"Kacapiring Komputer (Pusat Penjualan Sparepart Laptop , Service Laptop ,dan komputer Bandung)","4.5","205","Jl. Cikudapateuh Dalam No.10","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/kacapiring_komputer/","+62 815-1122-7767","Toko Komputer","Jasa Reparasi Komputer","Servis Komputer",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kacapiring%20Komputer%20(Pusat%20Penjualan%20Sparepart%20Laptop%20%2C%20Service%20Laptop%20%2Cdan%20komputer%20Bandung)&query_place_id=ChIJRRyS-tHnaC4RB-3qu2ayQs4","Toko Komputer"
"Samudera Komputer","4.1","51","Jl. Cijambe No.1","Kota Bandung","Jawa Barat","ID",,"+62 852-8221-1302","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Samudera%20Komputer&query_place_id=ChIJ9y62LkfdaC4RoQDhXkZOTPk","Toko Komputer"
"Spesialis Laptop Second Terbaik di Kota Bandung | Laptop Milenial Official | Good Quality - Amanah - Bergaransi","5","741","Gg. Samsi 1 No.11, RT.3/RW.3","Kota Bandung","Jawa Barat","ID","http://shopee.co.id/laptopmilenial","+62 811-2000-380","Toko Komputer","Toko Komputer Bekas",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Spesialis%20Laptop%20Second%20Terbaik%20di%20Kota%20Bandung%20%7C%20Laptop%20Milenial%20Official%20%7C%20Good%20Quality%20-%20Amanah%20-%20Bergaransi&query_place_id=ChIJc0T5NRDvaC4RNuWtljxHjnY","Toko Komputer"
"Bandung Komputer Mall","4.4","328","Jl. A. Yani","Kota Bandung","Jawa Barat","ID",,"+62 819-3600-8019","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Komputer%20Mall&query_place_id=ChIJf2HhD9LnaC4RZAeQYTCGus8","Toko Komputer"
"Service laptop bandung (Distric Computer)","4.8","242","Istana BEC, Jl. Purnawarman No.13-15 Lantai 3 Blok J05","Kota Bandung","Jawa Barat","ID","https://servicelaptopbandungdistriccomputer.com/","+62 813-2404-8877","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20laptop%20bandung%20(Distric%20Computer)&query_place_id=ChIJy2EQ-0fmaC4RUOVF9xlYmkI","Toko Komputer"
"Jakartanotebook Bandung","4.6","3366","Cicadas Gateway Apartment Ruko, Jl. A. Yani No.669 Kel","Kota Bandung","Jawa Barat","ID","https://www.jakartanotebook.com/","+62 895-2984-9599","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jakartanotebook%20Bandung&query_place_id=ChIJo5NvHcDnaC4RfahvhRR81s4","Toko Komputer"
"Laptoppedia (Laptop Ex International)","4.9","75","Jl. Soekarno-Hatta No. 590 Metro Trade Center, Blk. D No.18","Kota Bandung","Jawa Barat","ID","https://desty.page/laptoppedia","+62 823-2111-1193","Toko Komputer","Toko Komputer Bekas",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Laptoppedia%20(Laptop%20Ex%20International)&query_place_id=ChIJbXEPjuPpaC4RJ7h7229-BmU","Toko Komputer"
"DISCOUNT NOTEBOOK BANDUNG - Jaya Plaza","4.9","123","Jl Ahmad Yani No 238 Pertokoan Jaya Plaza Blok R-08","Kota Bandung","Jawa Barat","ID","https://linktr.ee/discountnotebookofficial","+62 821-2081-4348","Toko Komputer","Toko Aksesori Komputer",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DISCOUNT%20NOTEBOOK%20BANDUNG%20-%20Jaya%20Plaza&query_place_id=ChIJZ6jmqoDnaC4R623sUpr7T_Y","Toko Komputer"
"SAKURA KOMPUTER BEC","4.9","825","Bec, Jl. Purnawarman No.15","Kota Bandung","Jawa Barat","ID","https://linktr.ee/sakurakomputer","+62 811-2098-303","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SAKURA%20KOMPUTER%20BEC&query_place_id=ChIJa3xy-EfmaC4RhU2CeHlw7CI","Toko Komputer"
"CV.itech Computer Bandung","4.3","82","Jl. Babakan Sari No.1 No.184, RT.04/RW.14","Kota Bandung","Jawa Barat","ID",,"+62 821-2179-2179","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CV.itech%20Computer%20Bandung&query_place_id=ChIJ87MUwTHpaC4RUJs9ppMIo7g","Toko Komputer"
"Persada Computer Bandung","4.6","107","Bandung Trade Mall Jalan Ibrahim Adjie 47, Lantai 2 Blok EE no 5 Kiara condong , Kec","Kota Bandung","Jawa Barat","ID","https://persadateknologi.com/","+62 895-1221-2832","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Persada%20Computer%20Bandung&query_place_id=ChIJAecqIMDnaC4RPlm-Q62VEJI","Toko Komputer"
"AGRES ID BANDUNG TIMUR (SUMMARECON BANDUNG)","5","58","Summarecon Bandung, Ruko Ruby Commercial 50","Kota Bandung","Jawa Barat","ID",,"+62 811-8149-4536","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AGRES%20ID%20BANDUNG%20TIMUR%20(SUMMARECON%20BANDUNG)&query_place_id=ChIJC-sfHgrDaC4RTqMsxFKzcmo","Toko Komputer"
"Central Computer","4.3","24","Jl. Karapitan No.129C","Kota Bandung","Jawa Barat","ID",,"+62 822-1668-9479","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Central%20Computer&query_place_id=ChIJa29jgoHoaC4Rog9isS-WdfY","Toko Komputer"
"Digital Alliance Bandung (Official Store)","4.6","216","Bandung Trade Mall, Jl. Ibrahim Adjie.47- Lantai 2 Blok BB No. 65","Kota Bandung","Jawa Barat","ID",,"+62 877-3876-0111","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Digital%20Alliance%20Bandung%20(Official%20Store)&query_place_id=ChIJhVUN9dvpaC4R6Y7AwXjMbJk","Toko Komputer"
"Bizmedia Computer","4.7","44","Ruko Segitiga Mas Kosambi Blok G. 3, Jl. A. Yani No.221-223","Kota Bandung","Jawa Barat","ID","http://www.bizmedia.co.id/","+62 22 7237008","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bizmedia%20Computer&query_place_id=ChIJB6GP9s3naC4R2lpbwrfTW9M","Toko Komputer"
