title;totalScore;reviewsCount;street;city;state;countryCode;website;phone;categories/0;categories/1;categories/2;categories/3;categories/4;categories/5;categories/6;categories/7;categories/8;categories/9;url;categoryName;;;;;;;
TOPSCORE BANDUNG PETA - TOKO SEPATU OLAHRAGA TERLENGKAP DI BANDUNG;5;960;Jl. Peta No.151C;Kota Bandung;Jawa Barat;ID;https://store.topscore.id/topscore-bandung;+62 821-1679-6334;Toko Perlengkapan Olahraga;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TOPSCORE%20BANDUNG%20PETA%20-%20TOKO%20SEPATU%20OLAHRAGA%20TERLENGKAP%20DI%20BANDUNG&query_place_id=ChIJOSo7qrXpaC4RKB2FnH7z8lw;Toko Perlengkapan Olahraga;;;;;;;
Bradleys Footwear Store Inhoftank;4.5;64;Jl. Blk. Desa XII No.2;Kota Bandung;Jawa Barat;ID;http://shopee.co.id/bradleysfootwear;+62 831-1181-3601;Toko Sepatu;Toko Barang-barang Kulit;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Bradleys%20Footwear%20Store%20Inhoftank&query_place_id=ChIJj88N2pXoaC4RoNLMKl5s-iA;Toko Sepatu;;;;;;;
Toko Sepatu Bandung;4.2;234;Jl. A. Yani No.87;Kota Bandung;Jawa Barat;ID;;+62 22 4206257;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Sepatu%20Bandung&query_place_id=ChIJ-ahK2dLnaC4RJLZ5jl1o0_8;Toko Sepatu;;;;;;;
Toko mainan UJM;4.6;51;Jl. Soekarno-Hatta;Kota Bandung;Jawa Barat;ID;;+62 812-8218-2121;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20mainan%20UJM&query_place_id=ChIJgcsYPXjpaC4RLnGG6lAococ;Toko Mainan;;;;;;;
Istana Sepatu;4.4;972;Jl. Merdeka No.23A;Kota Bandung;Jawa Barat;ID;;+62 22 4241330;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Istana%20Sepatu&query_place_id=ChIJpUQ_kDfmaC4R_qn8258g3-c;Toko Sepatu;;;;;;;
Toko Buku Pratama;5;9;Jl. Palasari No.108 kios No.107;Kota Bandung;Jawa Barat;ID;;+62 813-2210-0100;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Pratama&query_place_id=ChIJl6r-c3npaC4Raugbpdj9OsE;Toko Buku;;;;;;;
Global Toys mainan anak;4.6;46;Jl. Caringin No.153;Kota Bandung;Jawa Barat;ID;;;Toko;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Global%20Toys%20mainan%20anak&query_place_id=ChIJM7aBVrHoaC4RqIFToVC5uIY;Toko;;;;;;;
Toko Buku Yasperin Bandung;5;18;Jl. Katapang No.11;Kota Bandung;Jawa Barat;ID;;+62 22 7305399;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Yasperin%20Bandung&query_place_id=ChIJeQnvmSzmaC4RhFcQpmoVUag;Toko Buku;;;;;;;
Toko Buku Palasari C.S;4.4;13;Jl. Palasari Jl. Lodaya No.63-64;Kota Bandung;Jawa Barat;ID;;+62 813-2206-0080;Toko Buku;Toko Buku & Alat Sekolah;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Palasari%20C.S&query_place_id=ChIJhZQkjH_oaC4RBBSq0rTP16o;Toko Buku;;;;;;;
Toko Buku Palasari Nuyafa Grup;4.9;15;3J9C+5W5, Jl. Palasari;Kota Bandung;Jawa Barat;ID;;+62 896-3065-0800;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Palasari%20Nuyafa%20Grup&query_place_id=ChIJo95Ok3_oaC4RpJweotl3Dzg;Toko Buku;;;;;;;
House of Donatello;4.8;5019;Jl. Ir. H. Juanda No.104;Kota Bandung;Jawa Barat;ID;http://www.donatello.co.id/;+62 281 12449438;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=House%20of%20Donatello&query_place_id=ChIJW-hIO1HmaC4R0OEyNrHw-do;Toko Sepatu;;;;;;;
Periplus Bookshop Heritage;4.9;82;Heritage Lifestyle Hub, LLRE Martadinata St No.65 Lt. 2;Kota Bandung;Jawa Barat;ID;http://periplus.com/;+62 859-5009-8463;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Periplus%20Bookshop%20Heritage&query_place_id=ChIJDzjUMhXnaC4RuW5P-gdhINA;Toko Buku;;;;;;;
Merauke;4.5;2918;Jl. Buah Batu No.199;Kota Bandung;Jawa Barat;ID;;+62 858-9954-6965;Toko Alat Tulis;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Merauke&query_place_id=ChIJtbn0C2ToaC4R2XA4z-Ti-yw;Toko Alat Tulis;;;;;;;
Grutty Plaza;4.2;7508;Jl. Cibaduyut No.66;Kota Bandung;Jawa Barat;ID;http://www.gruttyplaza.com/;+62 22 5423813;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Grutty%20Plaza&query_place_id=ChIJ76oa3cDoaC4R7S1RR428D2I;Toko Sepatu;;;;;;;
Toko Buku Bandung;5;29;Jl. Garut No.2;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/lawangbuku;+62 856-2009-950;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Bandung&query_place_id=ChIJYa3wNKznaC4RUl_L6uXnSTg;Toko Buku;;;;;;;
Toko Buku Cahaya Palasari Bandung;4.3;67;Patokan Kios Lorong Tengah paling Ujung dekat kios kelapa, Jl. Palasari No.123-124;Kota Bandung;Jawa Barat;ID;https://linktr.ee/tokobukucahayabdg;+62 812-1411-3802;Toko Buku;Penerbit Buku;Grosir buku;Toko Buku Anak-Anak;Toko Buku Kedokteran;Toko Buku Agama;Sekolah;Toko Buku & Alat Sekolah;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Cahaya%20Palasari%20Bandung&query_place_id=ChIJMxmkGn7oaC4RTcqqBFul4Co;Toko Buku;;;;;;;
Toko Buku Menara Ilmu;4.6;37;Jl. Palasari No.103;Kota Bandung;Jawa Barat;ID;https://www.tokopedia.com/tbmenarailmu;+62 813-3057-2251;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Buku%20Menara%20Ilmu&query_place_id=ChIJPcfLPX7oaC4REczx_InmXuY;Toko Buku;;;;;;;
PALASARI BUKU ONLINE BANDUNG;4.5;1288;Pasar Buku Palasari;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/pusatbukuonlinebandung?smtt=0.220212550-1660234205.3;+62 812-2382-7763;Toko Buku;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=PALASARI%20BUKU%20ONLINE%20BANDUNG&query_place_id=ChIJxdE17PTpaC4RFgb4VJCdXK8;Toko Buku;;;;;;;
Toko kosmetik;1;1;Gg. Sriwijaya IX No.3 rt04, RT.04\rw10/RW.10;Kota Bandung;Jawa Barat;ID;;;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20kosmetik&query_place_id=ChIJQ1lLkebpaC4RFkUU3Ry0CNM;Toko Kosmetik;;;;;;;
konveksi Seragam Kerja Bandung;4.6;7;Jl. Nagrog No.1 no.12, RT.2/RW.07;Kota Bandung;Jawa Barat;ID;;+62 852-2261-7774;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=konveksi%20Seragam%20Kerja%20Bandung&query_place_id=ChIJ9dZ-8p7daC4RtHThr8-eKXk;Toko Pakaian Seragam;;;;;;;
Toko Kosmetik Sumber Rejeki;3.8;4;Jl. Otto Iskandar Dinata, Pasar Baru Trade Centre, Lantai D1, Block K No.11;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/hokiplaza?smtt=0.123105148-1663396421.9;+62 22 4245963;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Kosmetik%20Sumber%20Rejeki&query_place_id=ChIJMadLn0HnaC4RGgR0rrhxU3M;Toko Kosmetik;;;;;;;
Mumu Family Braga;4.9;437;Jl. Braga street No.50;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/mumufamily_braga?igsh=MTd5amloenRvOTlmMg==&utm_source=qr;;Toko Suvenir;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Mumu%20Family%20Braga&query_place_id=ChIJP0-p1urnaC4RsuvMbItZtGg;Toko Suvenir;;;;;;;
TOKO SERAGAM SANTOSA;3.7;3;Jl. Bumi Asih Raya No.11;Kota Bandung;Jawa Barat;ID;;+62 822-1874-2461;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TOKO%20SERAGAM%20SANTOSA&query_place_id=ChIJqfa458LDaC4RxX1Mr2EMvyc;Toko Pakaian Seragam;;;;;;;
Asia Selatan Toko Buku ; Les Mandarin dll & Sapporo Ultimate;4.6;21;Indah estate, Jl. Batununggal Indah Raya No.136;Kota Bandung;Jawa Barat;ID;;+62 22 7501518;Toko Buku;Jasa Les Privat;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Asia%20Selatan%20Toko%20Buku%20%2C%20Les%20Mandarin%20dll%20%26%20Sapporo%20Ultimate&query_place_id=ChIJRRUMvlvoaC4RgizHCO45Nws;Toko Buku;;;;;;
Seragam Sekolah Sejati Collection;4.9;114;Toko sejati, Ps. Kiaracondong, Jl. Kebon Jayanti;Kota Bandung;Jawa Barat;ID;https://linktr.ee/sejati_seragam;+62 813-9121-3723;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Seragam%20Sekolah%20Sejati%20Collection&query_place_id=ChIJBwPPmtjnaC4RWcIdrFrxATw;Toko Pakaian Seragam;;;;;;;
SERAGAM BANDUNG;4.8;10;Jalan Kapling No. 113² Pasir Impun Mandalajati;Kota Bandung;Jawa Barat;ID;;+62 817-9250-359;Toko Pakaian Seragam;Perancang busana;Penjahit;;;;;;;;https://www.google.com/maps/search/?api=1&query=SERAGAM%20BANDUNG&query_place_id=ChIJKzDJu2bdaC4RKz32TeaaKBk;Toko Pakaian Seragam;;;;;;;
Safa Seragam Sekolah Bandung-Ready stok Baju wisuda;5;1;Jl. Babakan Teureup;Kota Bandung;Jawa Barat;ID;;+62 812-8616-0404;Toko Pakaian Seragam;Produsen pakaian dan kain;Grosir pakaian;;;;;;;;https://www.google.com/maps/search/?api=1&query=Safa%20Seragam%20Sekolah%20Bandung-Ready%20stok%20Baju%20wisuda&query_place_id=ChIJP9fjdlrdaC4Rph3JqYHDrLw;Toko Pakaian Seragam;;;;;;;
Grosir toga wisuda Bandung (Lingga Seragam Sekolah);5;10;Grosir Toga Wisuda Bandung Jalan Babakan teureup Gang. Mawar IX RT. 4 RW. 10 No. 48;Kota Bandung;Jawa Barat;ID;;+62 812-1445-4464;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Grosir%20toga%20wisuda%20Bandung%20(Lingga%20Seragam%20Sekolah)&query_place_id=ChIJycckztLnaC4R3KlDUzEqBTQ;Toko Pakaian Seragam;;;;;;;
Toko Budhi;4.3;583;Jl. Cibadak No.110;Kota Bandung;Jawa Barat;ID;;+62 22 4216238;Toko Alat Tulis;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Budhi&query_place_id=ChIJ84pyTSLmaC4Rt6K8kU2NiqM;Toko Alat Tulis;;;;;;;
Toko Resko Seragam & Sport Bandung;4.2;117;Jl. AH. Nasution No.68, RT.1/RW.2;Kota Bandung;Jawa Barat;ID;https://www.tokopedia.com/tokoresko;+62 22 7801496;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Resko%20Seragam%20%26%20Sport%20Bandung&query_place_id=ChIJWRNs8BvdaC4RuA-t0ge-vCs;Toko Pakaian Seragam;;;;;;;
Kinasih Seragam dan Sepatu Sekolah;4.8;17;Jl. Kawali 9 No.5, RT.5/RW.17;Kota Bandung;Jawa Barat;ID;;+62 852-1628-6747;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kinasih%20Seragam%20dan%20Sepatu%20Sekolah&query_place_id=ChIJ0VWbmyvnaC4ROMKF063-XAQ;Toko Pakaian;;;;;;;
Toko Central;4.6;19;Jl. Moch. Toha No.74;Kota Bandung;Jawa Barat;ID;;+62 812-2342-171;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Central&query_place_id=ChIJ83KAd5roaC4Rl38By2f4OvQ;Toko Elektronik;;;;;;;
Rio Seragam Sekolah - Arcamanik;4.9;57;Jl. Cisaranten Kulon Jl. Komp. Antabaru Dua Blok G17;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/rioseragam.arc?smtt=0.289468316-1656736973.9;+62 813-1328-7792;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rio%20Seragam%20Sekolah%20-%20Arcamanik&query_place_id=ChIJsRRXUbHDaC4RA0NXsCk0gwY;Toko Pakaian Seragam;;;;;;;
Toko Power Elektronik;4.4;23;Jl. Terusan Pasirkoja No.39;Kota Bandung;Jawa Barat;ID;;;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Power%20Elektronik&query_place_id=ChIJlVrdoh_maC4Rb6_sW_SgN94;Toko Elektronik;;;;;;;
Toko A. Melin;4.4;15;Jl. Bumi Asih Raya No.56;Kota Bandung;Jawa Barat;ID;;+62 812-2001-8740;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20A.%20Melin&query_place_id=ChIJiUSWp5jCaC4RSMKSiw2Nk7M;Toko Pakaian Seragam;;;;;;;
ZUNAY KREDIT ELEKTRONIK TERLENGKAP BANDUNG;5;4;Jl. ABC No.44-46;Kota Bandung;Jawa Barat;ID;https://www.facebook.com/marketplace/profile/100003697525795/?ref=permalink&mibextid=dXMIcH;+62 821-1676-4721;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=ZUNAY%20KREDIT%20ELEKTRONIK%20TERLENGKAP%20BANDUNG&query_place_id=ChIJQVLoYS3naC4RbzEdsvxwPNE;Toko Elektronik;;;;;;;
Andi Jaya Elektronik;4.8;6;Ps. Cikapundung Elektrik Center, Jl. ABC Blok Los TT No.36 Lt.2;Kota Bandung;Jawa Barat;ID;;+62 838-7046-8000;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Andi%20Jaya%20Elektronik&query_place_id=ChIJJ-FNQiXmaC4R58fbX4B23Hw;Toko Elektronik;;;;;;;
Toko SinarMas Elektronik;3.9;7;Jl. Kalipah Apo No.17b;Kota Bandung;Jawa Barat;ID;;;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20SinarMas%20Elektronik&query_place_id=ChIJUeNRXiHmaC4RB6aJvuAZkL4;Toko Elektronik;;;;;;;
Toko sejahtera;3.4;29;Wa O&l2lllOO74O, Jl. ABC No.20;Kota Bandung;Jawa Barat;ID;;+62 877-8719-7020;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20sejahtera&query_place_id=ChIJ976wtyTmaC4RLtmNBC66U74;Toko Elektronik;;;;;;;
TOKO KREDIT ELEKTRONIK BERKAH 88;5;31;Jl. Peta No.232, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/saquphonestorebandung;+62 815-7369-5554;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TOKO%20KREDIT%20ELEKTRONIK%20BERKAH%2088&query_place_id=ChIJccgeQrDlaC4Riytp-mU-oXY;Toko Elektronik;;;;;;;
Central Bandung Sparepart. Aksesories dan alat service;4.5;180;ITC Kebon Kalapa, Lt. 3 Blok A9. 6,7,8, Jl. Moch. Toha No.1;Kota Bandung;Jawa Barat;ID;;+62 812-1830-7773;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Central%20Bandung%20Sparepart.%20Aksesories%20dan%20alat%20service&query_place_id=ChIJNaeuhJ3oaC4RByjpJAUpblw;Toko Elektronik;;;;;;;
Lovely Seragam Sekolah;4.9;52;Jl. Raya Cijerah No.65;Kota Bandung;Jawa Barat;ID;;+62 877-8691-6330;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Lovely%20Seragam%20Sekolah&query_place_id=ChIJv0dCI9HlaC4R3SS5_wbTarE;Toko Pakaian Seragam;;;;;;;
Kosambi Plaza;4.4;370;;Kota Bandung;Jawa Barat;ID;;+62 838-9891-8468;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kosambi%20Plaza&query_place_id=ChIJm_nU-b3naC4RLIkqThzSqbw;Toko Elektronik;;;;;;;
Trijaya Seragam;4.7;9;Jl. A. Yani No.78;Kota Bandung;Jawa Barat;ID;;+62 896-2043-0277;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Trijaya%20Seragam&query_place_id=ChIJG_yOwSzmaC4RIF8ZCFkm7Uk;Toko Pakaian Seragam;;;;;;;
Top Deal Electronics;4.1;10;Jl. ABC No.63;Kota Bandung;Jawa Barat;ID;https://topdeal.id/en;+62 811-1963-633;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Top%20Deal%20Electronics&query_place_id=ChIJHz3U2yTmaC4RCe5ZIGY4YAk;Toko Elektronik;;;;;;;
Leuwi Panjang Mainan;4.2;196;Jl. Leuwi Panjang No.135;Kota Bandung;Jawa Barat;ID;;+62 22 5221264;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Leuwi%20Panjang%20Mainan&query_place_id=ChIJceGmaL7oaC4Rzz7m2cyp7Jw;Toko Mainan;;;;;;;
Toystation;4.5;8;Jl. Merdeka No.56;Kota Bandung;Jawa Barat;ID;;;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toystation&query_place_id=ChIJG13cwTfmaC4RIgkZ6gyKbV8;Toko Mainan;;;;;;;
Sumber Mas;4.3;287;Jl. Cibadak No.49;Kota Bandung;Jawa Barat;ID;;+62 22 4239797;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Sumber%20Mas&query_place_id=ChIJIb_RvyPmaC4R1a_PdN3ItGc;Toko Elektronik;;;;;;;
Toys Kingdom Living Plaza Pasir Kaliki;4.6;169;Living Plaza Pasir Kaliki, UG floor, Jl. Pasir Kaliki No.134, RT.005/RW.002;Kota Bandung;Jawa Barat;ID;http://toyskingdom.co.id/;+62 811-2333-340;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toys%20Kingdom%20Living%20Plaza%20Pasir%20Kaliki&query_place_id=ChIJXXxqnWrmaC4RJoLY5wrAKmU;Toko Mainan;;;;;;;
Toys Kingdom BEC;4.8;144;Gedung Baru, 5-17 BEC, Jl. Purnawarman No.01A lt 3A;Kota Bandung;Jawa Barat;ID;https://toyskingdom.co.id/;+62 821-2636-1851;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toys%20Kingdom%20BEC&query_place_id=ChIJ6aB95B_naC4RHQ7zf8wGfh8;Toko Mainan;;;;;;;
Toko seragam hk busana;4.8;10;Pasar Kosambi Lt.1 Blok A no. 70;Kota Bandung;Jawa Barat;ID;;+62 878-2192-9131;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20seragam%20hk%20busana&query_place_id=ChIJ2w9qzYPnaC4RDLkZ3cmSHF0;Toko Pakaian Seragam;;;;;;;
Toko Bunda 999;4.6;38;Jl. Kuningan Raya No.100A;Kota Bandung;Jawa Barat;ID;;+62 896-6818-0477;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Bunda%20999&query_place_id=ChIJpy0_EvrnaC4Rh59x14xDcTs;Toko Pakaian Seragam;;;;;;;
Toko Mainan Tegallega;4.5;101;Jl. Otto Iskandar Dinata No.578F;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/tokomainantegallega?igsh=MTdteXh6aDRzc3g2cw==;+62 22 5201118;Toko Mainan;Grosir;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Mainan%20Tegallega&query_place_id=ChIJ2SybTJnoaC4RCAVOEdZpwAs;Toko Mainan;;;;;;;
Toko Makmur;4.5;6;Jl. Sudirman No.535;Kota Bandung;Jawa Barat;ID;;+62 22 6015588;Toko Pakaian Seragam;Toko Sepatu;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Makmur&query_place_id=ChIJvwC1_w_maC4RFH5VOu0pfC4;Toko Pakaian Seragam;;;;;;;
Lestari Mainan;4.7;75;Jl. Sudirman No.02;Kota Bandung;Jawa Barat;ID;;+62 22 4211170;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Lestari%20Mainan&query_place_id=ChIJ_cT1gCTmaC4RHTkJV66_dTQ;Toko Mainan;;;;;;;
B-toys Bandung / Blackprimetoys;4.8;152;Jl. Mekar Utama I No.6;Kota Bandung;Jawa Barat;ID;http://shopee.co.id/black_prime;+62 896-9034-4777;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=B-toys%20Bandung%20%2F%20Blackprimetoys&query_place_id=ChIJj27G5K7paC4RJwLyhJvmaHc;Toko Mainan;;;;;;;
Istana Mainan 1;4.1;113;Jl. Cibadak No.59;Kota Bandung;Jawa Barat;ID;;+62 22 4206303;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Istana%20Mainan%201&query_place_id=ChIJXcu1jCPmaC4RaIAzzlpkhOI;Toko Mainan;;;;;;;
Toko Mainan Bandung;4.1;106;Lantai 1 Balubur Town Square, Jl. Tamansari;Kota Bandung;Jawa Barat;ID;;+62 898-9052-901;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Mainan%20Bandung&query_place_id=ChIJMzsWaUXmaC4R1lD-6GLlHJk;Toko Mainan;;;;;;;
Rejeki Jaya Toys;4.5;259;Jl. Astana Anyar No.157;Kota Bandung;Jawa Barat;ID;;+62 857-9563-9725;Toko Hobi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rejeki%20Jaya%20Toys&query_place_id=ChIJKRJARSDmaC4RTQMhgSkYqRg;Toko Hobi;;;;;;;
MKS Shoes;4.6;220;Jl. Ciwulan No.34;Kota Bandung;Jawa Barat;ID;http://www.mksshoes.com/;+62 811-1137-272;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=MKS%20Shoes&query_place_id=ChIJB902mDLmaC4RYQ8ULNX5vq4;Toko Sepatu;;;;;;;
Multi Toys;4.7;395;Jl. Kebon Jati No.169;Kota Bandung;Jawa Barat;ID;;+62 22 6030305;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Multi%20Toys&query_place_id=ChIJ13b9dMjnaC4R9M6F-_z9P2M;Toko Mainan;;;;;;;
ASIA TOYS CIBADAK;4.4;158;Jl. Astana Anyar No.23B;Kota Bandung;Jawa Barat;ID;;+62 851-0192-2020;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=ASIA%20TOYS%20CIBADAK&query_place_id=ChIJm53GeiLmaC4Rj2swuJJJcB8;Toko Mainan;;;;;;;
Toko Aneka Mainan;4.6;54;Pusat Perdagangan Caringin, Jl. Soekarno-Hatta B2 No. 31;Kota Bandung;Jawa Barat;ID;;+62 22 5431589;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Aneka%20Mainan&query_place_id=ChIJY1RH4LDoaC4RFXHbjKRRgQs;Toko Mainan;;;;;;;
Toko Kosmetik Megah;4.2;42;Jl. A. Yani No.139;Kota Bandung;Jawa Barat;ID;;+62 851-0521-4409;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Kosmetik%20Megah&query_place_id=ChIJh-zP1cXnaC4RUy4CRacfan4;Toko Kosmetik;;;;;;;
Garsel Footwear Cibaduyut;4.4;588;Jl. Cibaduyut No.30;Kota Bandung;Jawa Barat;ID;http://www.garsel.co.id/;+62 22 5417973;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Garsel%20Footwear%20Cibaduyut&query_place_id=ChIJARhv3cPoaC4RuThG0ff6V88;Toko Sepatu;;;;;;;
Elsa Cosmetics;4.4;127;Jl. Jamika No.27;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/elsacosmetics;+62 818-0921-8770;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Elsa%20Cosmetics&query_place_id=ChIJX4kT3cjnaC4R_iW2ChpY35Y;Toko Kosmetik;;;;;;;
Idealistina Shop;4.3;55;Jl. Srikania No.3;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/idealistina;;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Idealistina%20Shop&query_place_id=ChIJN0m1kqzpaC4RBCh46vRsZvA;Toko Kosmetik;;;;;;;
Toko Grosir Kosmetik;5;3;Jl. Cibadak No.121;Kota Bandung;Jawa Barat;ID;;+62 898-1125-717;Pusat Perbelanjaan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Grosir%20Kosmetik&query_place_id=ChIJoUht7zbnaC4Rd2B7hwJ2gW4;Pusat Perbelanjaan;;;;;;;
Toko Mainan Bandung San San Toys;4.5;279;Jl. Pasirkoja Jl. Astana Anyar No.68;Kota Bandung;Jawa Barat;ID;;+62 812-9521-2793;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Mainan%20Bandung%20San%20San%20Toys&query_place_id=ChIJXSEKRiDmaC4RMd75ukzyUzg;Toko Mainan;;;;;;;
Look's Store;4.3;26;Jl. Melong Asih No.65;Kota Bandung;Jawa Barat;ID;;;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Look's%20Store&query_place_id=ChIJ1woh7NDlaC4R_DhAsCn6o4Y;Toko Kosmetik;;;;;;;
Dyfa Bandung;4.6;107;Jl. Mulyasari No.51;Kota Bandung;Jawa Barat;ID;https://linktr.ee/russellskin;+62 857-2129-9979;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Dyfa%20Bandung&query_place_id=ChIJU04Ue9DnaC4R1aHRjrxG6m0;Toko Kosmetik;;;;;;;
Rumah Makeupuccino;4.6;4115;Jl. Bengawan No.15;Kota Bandung;Jawa Barat;ID;;+62 811-2245-331;Toko Kosmetik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rumah%20Makeupuccino&query_place_id=ChIJX7ZISc_naC4RxR6HCGow1NA;Toko Kosmetik;;;;;;;
Ncr Sport Bandung (Toko Sepatu Basket dan Sneakers Original Bandung);4.9;3924;Jl. Gatot Subroto No.237;Kota Bandung;Jawa Barat;ID;http://ncrsport.com/;+62 895-8067-91101;Toko Sepatu;Toko Perlengkapan Olahraga;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ncr%20Sport%20Bandung%20(Toko%20Sepatu%20Basket%20dan%20Sneakers%20Original%20Bandung)&query_place_id=ChIJ1xwho9fnaC4RjVP4NSnvwi4;Toko Sepatu;;;;;;;
