"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Apotek Prima Jaya","5","Beberapa kali beli obat dan tebus resep disini, pelayanannya ramah. Karyawan2nya ramah, murah senyum. Lokasinya juga strategis, mudah dijangkau. Akses jalan luas, masuk mobil.","2026-04-13T00:42:19.570Z","0","Ria Fitriasari, S.H M.H","17","true",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2s4MVgzWkpjVzFhUlZaQmF6WkxlbUV3VUhnM1FtYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s4MVgzWkpjVzFhUlZaQmF6WkxlbUV3VUhnM1FtYxAB!2m1!1s0x0:0xe25cb11d3fdd64b0!3m1!1s2@1:CAIQACodChtycF9oOk81X3ZJcW1aRVZBazZLemEwUHg3Qmc%7C%7C?hl=id","116168606241825427858","https://lh3.googleusercontent.com/a/ACg8ocJKOdtfBHoWg67ZHa0DKRfJGl8Mm1qqpKuGHYUDMbAr0MOvrg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116168606241825427858?hl=id",,,
"Apotek Prima Jaya","2","Tolong banget, maaf, kalo driver ojol mah jangan ditagih parkir atuh. Ongkos ga seberapa, ditagih parkir pula wkwk

Driver ga mungkin minta lagi uang parkir ke customer. Karena ga akan percaya dia, yang ada driver dikasih bintang 1, gara² nagih uang parkir","2026-01-08T04:21:37.483Z","0","Driver Gojek","13","true",,,"id","5 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xNeE9VRmlORTEwV0daT01HRkxjRWMzYlY5cVpXYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xNeE9VRmlORTEwV0daT01HRkxjRWMzYlY5cVpXYxAB!2m1!1s0x0:0xe25cb11d3fdd64b0!3m1!1s2@1:CAIQACodChtycF9oOlMxOUFiNE10WGZOMGFLcEc3bV9qZWc%7C%7C?hl=id","113744698714020377197","https://lh3.googleusercontent.com/a-/ALV-UjW4kcBuF8kDdJGjM4MSNXpvLv-o4gwOwtl_RXVvFXt-x9_AP3I=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113744698714020377197?hl=id",,,
"Apotek Prima Jaya","1","nyesel bgt usg disini, nunggunya lama banget. sedangkan periksa masuk kedalem ga nyampe 5 menit. suami saya video layar usg nya dari awal sampe beres ga nyampe 2 menit cuma 1 menit 2 detik. jujur kecewa banget😭 niat usg mau sambil konsul dan tanya2 malah ga dikasih celah buat bertanya... mana meriksanya satset banget saya disuruh cepet2 berbaring trs oles2 dengan grasak grusuk udh gitu beres ga dijelasin apa apa.. saya nanya dok panjang janinnya gimana normal? dijawab bentar belum. kirain nnti mau dibahas semuanya di meja ternyata tidak samsek. ketika sampai dimeja dokternya nyatet2 tanpa bilang apa apa cuma nnya obat masih ada sy bilang masih ada terus ngasih resep buat nebus obat setelah itu bilang totalan biaya usg. tanpa menjelaskan hasil usg nya. kecewa parahhhh!! cukup sekali kesini","2025-08-08T03:55:57.032Z","0","Sofia Regina","11","true","2025-08-08T05:01:17.000Z","Terima kasih untuk masukkannya, Kak.
Perlu kami jelaskan dahulu kl ini Apotek Prima Jaya, berbeda dng praktek dr. Gatot, tapi nanti akan kami sampaikan ke dr. Gatot perihal keluhan Kakak.
 
Mungkin dokternya akan ada tindakan di RS jadi buru2. Biasanya begitu kl ditunggu ada pasien yg akan melahirkan atau operasi yg urgent, dokter sering buru2 krn hrs segera tiba di RS. 

Terima kasih untuk masukkannya dan akan kami teruskan ke dr. Gatot. Maaf atas ketidaknyamanannya.

Semoga Kakak & kel sehat selalu🙏","id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tZNWRWbEthbXN4YVdNd1QwcHNPVEZKY3poa1ptYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tZNWRWbEthbXN4YVdNd1QwcHNPVEZKY3poa1ptYxAB!2m1!1s0x0:0xe25cb11d3fdd64b0!3m1!1s2@1:CAIQACodChtycF9oOkY5dVlKamsxaWMwT0psOTFJczhkZmc%7C%7C?hl=id","111623230870582025299","https://lh3.googleusercontent.com/a-/ALV-UjU4UCvUi25Y4OeYNwP7D_KgnxVxEsitV8W5Rn7027aHMixQBvUv=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111623230870582025299?hl=id",,,
"Apotek Prima Jaya","5","Kak mau minta tolong cara daftar praktek USG ke dr gatot harus ke admin ataw datang langsung? Kalo ke admin Minta no kontak adminya kak pliss","2025-10-01T19:38:29.454Z","0","Dewi Novianti","13","false","2025-10-02T00:35:29.000Z","Halo kak Dewi, betul untuk daftar Dr Gatot harus datang langsung. Boleh silahkan hubungi susternya di nomor ini : 0877 2210 2256","id","8 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tnNE5uZzFjRGwyU1dkcmRIVkpOekZZZFhkR1JVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tnNE5uZzFjRGwyU1dkcmRIVkpOekZZZFhkR1JVRRAB!2m1!1s0x0:0xe25cb11d3fdd64b0!3m1!1s2@1:CAIQACodChtycF9oOkg4Nng1cDl2SWdrdHVJNzFYdXdGRUE%7C%7C?hl=id","114004134890448444074","https://lh3.googleusercontent.com/a/ACg8ocK13zLXEIaD7-yl2iHbg9n762TPpEvjVF613i2s7E5rhO1o_A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114004134890448444074?hl=id",,,
"apotek kahfi farma","5","Pelayanan ramah, obat serba ada, sangat membantu","2025-11-12T04:50:10.620Z","0","Raku","2","false",,,"id","7 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25OWE9WUnBlbEZHTUdObExUbHRiMmMxTmtST09XYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OWE9WUnBlbEZHTUdObExUbHRiMmMxTmtST09XYxAB!2m1!1s0x0:0xfeac62a9313763d1!3m1!1s2@1:CAIQACodChtycF9oOnNXOVRpelFGMGNlLTltb2c1NkROOWc%7C%7C?hl=id","112157423198740499164","https://lh3.googleusercontent.com/a/ACg8ocI1XPa7az5gcjU1oKzMREdomhNKdOXsT7lh-By5WErllvMh0LE=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112157423198740499164?hl=id",,,
"apotek kahfi farma","5","Kren pisan tteh apoteknya dlam menjelaskan edukasi dari penggunaan obat, sma penyebab penyakitnya, mantap mudah dipahami dlam memberikan edukasinya. Sukses terus tteh","2025-10-31T05:51:12.569Z","0","happyuu33 inventor","1","false",,,"id","7 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21wdWVHUnpSRGhTVkhvNWNUQmlkek5JU21OMWRYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wdWVHUnpSRGhTVkhvNWNUQmlkek5JU21OMWRYYxAB!2m1!1s0x0:0xfeac62a9313763d1!3m1!1s2@1:CAIQACodChtycF9oOmpueGRzRDhSVHo5cTBidzNISmN1dXc%7C%7C?hl=id","113582776893186560769","https://lh3.googleusercontent.com/a/ACg8ocIpPbVvqoId0zwwSBLYFbvqufUqcI64GV0jFsyoWIx9rfAL6g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113582776893186560769?hl=id",,,
"apotek kahfi farma","1","harga asampenamat mahal ko 10 RB biasanya 4 RB, antibiotik 10 RB satu strip mahalllll","2025-12-03T15:18:37.616Z","0","Wahyutiasih Tia","1","false",,,"id","6 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4Q1lsQk9jMHRLZVhWUmR6RTBXa2gxZFVwV2JFRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4Q1lsQk9jMHRLZVhWUmR6RTBXa2gxZFVwV2JFRRAB!2m1!1s0x0:0xfeac62a9313763d1!3m1!1s2@1:CAIQACodChtycF9oOkxCYlBOc0tKeXVRdzE0Wkh1dUpWbEE%7C%7C?hl=id","109162206934731168034","https://lh3.googleusercontent.com/a-/ALV-UjXpmFHYDBLuzUyECYn1qBwx1rER_iNK6cTH_jOpKJqpGuIk2pI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109162206934731168034?hl=id",,,
"apotek kahfi farma","2","minus bgt segitu ada wifi apoteknya ikut tethring aja bntr karna kehabisan kuota cuma  buat masuk mbangking untuk BAYAR LOH BUKAN untuk BUKA TIKTOK kompak 3 karyawannya bilang ga ada kuota kocakkkk👏👏 ga sampe 30 detik buka scan bayar beres semudah itu loh","2025-09-10T10:28:49.210Z","0","naura keisha sister 06","1","false","2025-10-23T02:00:48.000Z","mohon maaf atas ketidaknyamanan kakak, setelah km kroscek kebetulan pd saat kakak belanja wifi kami sedang maintenance 🙏🙏","id","9 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2twbFRtMW5SV1ZZVkdoR1RESlVSbUpHTkRsalRYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twbFRtMW5SV1ZZVkdoR1RESlVSbUpHTkRsalRYYxAB!2m1!1s0x0:0xfeac62a9313763d1!3m1!1s2@1:CAIQACodChtycF9oOkplTm1nRWVYVGhGTDJURmJGNDljTXc%7C%7C?hl=id","112692261885712811904","https://lh3.googleusercontent.com/a-/ALV-UjXYQ_WrwkRA260KfNJQLQ2l4xts3sqnTezsLlG63bVNovk1SaCx9w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112692261885712811904?hl=id",,,
"apotek kahfi farma","1","Tolong dong pelayanan jangan jutek males bgt beli obat aja saya bayar bukan ngutang","2025-07-03T09:26:50.567Z","0","Chaa Nisa","4","false",,,"id","11 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21sU2Rub3RlWFJEUW5jeVgxUnNlVkZSVVdwU01XYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sU2Rub3RlWFJEUW5jeVgxUnNlVkZSVVdwU01XYxAB!2m1!1s0x0:0xfeac62a9313763d1!3m1!1s2@1:CAIQACodChtycF9oOmlSdnoteXRDQncyX1RseVFRUWpSMWc%7C%7C?hl=id","106851404495195321441","https://lh3.googleusercontent.com/a/ACg8ocKP-gvp3T8uWmS8veZ5QIwAyuu3ffRIKp2pd4-xmqPaIg3JzAY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106851404495195321441?hl=id",,,
"Apotek Kimia Farma, Gegerkalong","5","Saya pengguna Asuransi BPJS Kesehatan dan KF Gerlong adalah faskes pertamanya. Sebagai Faskes Pertama, pelayanan KF Gerlong sangat baik, jadwal dokter dapat dicek via mobile JKN atau chat terlebih dahulu via admin. Walaupun jika menggunakan asuransi BPJS Kesehatan tetap harus book jadwal via app, baiknya H-1/2. Diluar hal itu, admin sangan responsif, segala rujukan ke RS dapat dihandle dengan baik dan cepat. Dokter nya pun sangat ramah dan kooperatif. Namun untuk obat-obat yg tersedia masih kurang lengkap dibanding apotek swasta lainnya. Semoga tetap dipertahankan pelayanan baiknya.","2026-01-23T04:00:24.169Z","0","Yena Ermitama","8","false",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2pZd1NXdHhaMXB6ZWtnNVdWWTRhMDF1T0U5blZrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pZd1NXdHhaMXB6ZWtnNVdWWTRhMDF1T0U5blZrRRAB!2m1!1s0x0:0xb638b2ab27b1f940!3m1!1s2@1:CAIQACodChtycF9oOjYwSWtxZ1pzekg5WVY4a01uOE9nVkE%7C%7C?hl=id","114919572010467462275","https://lh3.googleusercontent.com/a-/ALV-UjULEXoH3l_CzE4g2D7sMCev4uYqPAwbsEWQ5p21d34f-cn4p9g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114919572010467462275?hl=id",,,
"Apotek Kimia Farma, Gegerkalong","1","Saya driver online pengantar paket, dapat pesanan yang di booking oleh Kimia Farma Gerlong.
Setelah sampai ke lokasi, dan memperlihatkan bookingan an: Apotek Kimia Farma terlihat satu penjaga kelihatan bingung dan satu ngecek lagi di komputer.
Dan tau apa yg terjadi di Cancel dong, entah barang tidak ada atau apalah
Keren sekali bukan, di order sendiri dan saat driver datang jauh2 di-cancel.","2026-05-02T17:00:07.114Z","0","Abdullah Al Fath","2","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2paMlVubEpSbGxDWDJOMlYyNVJVWGhMT1RKdGIyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paMlVubEpSbGxDWDJOMlYyNVJVWGhMT1RKdGIyYxAB!2m1!1s0x0:0xb638b2ab27b1f940!3m1!1s2@1:CAIQACodChtycF9oOjZ2UnlJRllCX2N2V25RUXhLOTJtb2c%7C%7C?hl=id","105318176493391672225","https://lh3.googleusercontent.com/a-/ALV-UjUgCV4fhKQIsz5EPpji70sFGQwzL8eMx4YkGS0WLFl77MNXtHrT=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105318176493391672225?hl=id",,,
"Apotek Kimia Farma, Gegerkalong","5","Pelayanannya pas dan jelas, sangat mengayomi pasien dan pembeli, suplemen disini juga banyak jenisnya jadi bisa disesuikan dengan. Budget dan jenis sakitnya","2025-06-16T02:05:31.612Z","0","Halwa Balqis Mahardika","7","false",,,"id","setahun lalu",,,,"ChdDSUhNMG9nS0VQSER4ZlRNc3VEMGxBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2nR93u1Q0esP2GaMjCInA3XY5yaj88V5dk8kpU0ZBZjN4CQSfI5ewMD0PS5GEjpTuuM9IZJ1Dzwp5SqohLLVTVevx7T1Pf_n9p0qc7noZZQ0c3hMp3SAPgYBW2pjInJh1DKFUN=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3_f3ItMwtvRXmwowPyItDWchdevJnHdBgNK1JQ_w_Q9h0YGUjJA4EB6-Qm-3YgASR2YrRp3hI4ISZoVAfWmKxVpYm8vLGnvzNObX1bAF3VC6J73islVy5c13EsAE5mcNJI4BmPbA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQSER4ZlRNc3VEMGxBRRAB!2m1!1s0x0:0xb638b2ab27b1f940!3m1!1s2@1:CIHM0ogKEPHDxfTMsuD0lAE%7C%7C?hl=id","100241235787739578841","https://lh3.googleusercontent.com/a-/ALV-UjXwKxmCq1LNLhi0Y3bRgT7CSUHosJTUbExgUpWoT-pvvN5Enpfo=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100241235787739578841?hl=id",,,
"Apotek Kimia Farma, Gegerkalong","5","Langganan berobat disini, apoteker nya ramah pelayanan nya oke banget, penjelasannya juga bagus sangat mudah dipahami, direkomendasi oleh teman pindah faskes BPJS nya kesini. Sangat memuaskan","2026-02-21T14:03:25.565Z","0","Rita Julianti","4","false",,,"id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2t0RFdHSnRSV3hxZEMxaFZVRjBMVWh0WVVSclJXYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0RFdHSnRSV3hxZEMxaFZVRjBMVWh0WVVSclJXYxAB!2m1!1s0x0:0xb638b2ab27b1f940!3m1!1s2@1:CAIQACodChtycF9oOktDWGJtRWxqdC1hVUF0LUhtYURrRWc%7C%7C?hl=id","106224473232123883453","https://lh3.googleusercontent.com/a-/ALV-UjU6CDUTqtUra0DJujXnRKpYVFiZO0MgzPg1z-kVQTGF2uFHp0Nb=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106224473232123883453?hl=id",,,
"Apotek Kimia Farma, Gegerkalong","1","Pelayanan nya agak PARAH.  Customer tidak butuh sekedar ramah tamah ,tp butuh ketelitian, apalagi ini menyangkut obat.  Kimia Farma cabang lain masih lebih OK","2026-03-17T06:19:06.957Z","0","Debora Hermine","2","false",,,"id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xWWFdVSmpiMVExV25OWlZqSnRVVVpMVjJWQ1JGRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWWFdVSmpiMVExV25OWlZqSnRVVVpMVjJWQ1JGRRAB!2m1!1s0x0:0xb638b2ab27b1f940!3m1!1s2@1:CAIQACodChtycF9oOlVXWUJjb1Q1WnNZVjJtUUZLV2VCRFE%7C%7C?hl=id","113638075048612431112","https://lh3.googleusercontent.com/a-/ALV-UjUyZwP5Gg0_9jiWEgvIqVa_aCub39K3i4h0IqLoN6TencVQUnk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113638075048612431112?hl=id",,,
"Apotek Sahaja","5","Koleksi obatnya lengkap harga nya murah pelayanan nya cepat Hebat","2025-03-04T12:26:20.435Z","0","Aditya Angga Nugraha","21","true","2025-03-11T10:07:50.000Z","Makasih Kaka, sehat selalu ","id","setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnTUNRcnIyWENnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRcnIyWENnEAE!2m1!1s0x0:0xd1be064b4ad9a9b7!3m1!1s2@1:CIHM0ogKEICAgMCQrr2XCg%7C%7C?hl=id","114870254359234327810","https://lh3.googleusercontent.com/a-/ALV-UjVfOg_ptxcCFUaI3216b2aB0I3mP__3L-cPVJjRQCfINPkim1qm=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114870254359234327810?hl=id",,,
"Apotek Sahaja","5","Apotek di jalan Sukagalih 48 kota Bandung","2023-05-07T12:56:55.938Z","0","mohammad jalaluh","6","false",,,"su","3 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURSdl9qN1VBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSdl9qN1VBEAE!2m1!1s0x0:0xd1be064b4ad9a9b7!3m1!1s2@1:CIHM0ogKEICAgIDRv_j7UA%7C%7C?hl=id","111763999859297015951","https://lh3.googleusercontent.com/a-/ALV-UjV2e1mgowuOWkyooPzKkxASqUcuksYx2su39lVLUK3JWj0lA8tl=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111763999859297015951?hl=id","Apotek di Jalan Sukagalih 48 Bandung","id",
"Apotek Sahaja","5",,"2024-02-01T09:22:34.574Z","0","Dina Nurfuadah","0","false",,,,"2 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUN0cDlQMjhBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0cDlQMjhBRRAB!2m1!1s0x0:0xd1be064b4ad9a9b7!3m1!1s2@1:CIHM0ogKEICAgICtp9P28AE%7C%7C?hl=id","109969519156081209886","https://lh3.googleusercontent.com/a-/ALV-UjXqyB0OWspY0xOjRW34_yoY9LBqHNIsbODs76B-5WpQNbZc7cQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109969519156081209886?hl=id",,,
"dr Amelia DN Sugiharta, SpKJ (Praktik Psikiatri) - Apotek Baladewa Farma 3","5","klinik dan apotek strategis, nyaman disetiap lorong dan ruangan, staff ramah dan supel, untuk dokter Amellia SpKJ benaf benar serve good pasiennya 👍🏻👍🏻⭐️ God bless u Ka Amellia","2026-06-10T12:04:02.603Z","0","The Well Ever Ferry's","6","false",,,"id","seminggu lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25CVWJtMVBkbGxoUm0welZXOW9hMjVDTURSTWEyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0-bBjdAQe37dyq7F2G8XBGD8PsPR7sp10iyNyHTAVH-8VTtQqBBpICR4Wno2D3YvlpmOv8i-HVrHhtVICLCJF-3AEV_piVW0TNzW-VnUKKI5Zi5fAqPCMuyCGf4swgtjrDVUZ60FaKV6fQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1OOASqyZ-kFrMNfkQOd3FvamXbIUqm8Mw_g2UMIC6sYZz5NuJYzXnIQ9b5AO7iA6u_NwckERs4uKa-4z-zWvMve8JRqZUWgP-RhnzRVK3zuzy_AU-_z0wuZR_ER_GtIzjz64YHlSgtEPE=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0_Isq5DfQxUuP4lWjmXiqrTd0y2znx4uh-9PiXu9QyHxUA0c6HzM_-Nw4Xji2KvDSaTyTOuA0B-C_oS0r9d29s6HNBNfMKKbZ13pWo0QpqNN5sU4XGgK9IhwahUkTZzAyfioUff-AAyQAq=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CVWJtMVBkbGxoUm0welZXOW9hMjVDTURSTWEyYxAB!2m1!1s0x0:0x3d886881b11c345e!3m1!1s2@1:CAIQACodChtycF9oOnBUbm1PdllhRm0zVW9oa25CMDRMa2c%7C%7C?hl=id","101772586024971263520","https://lh3.googleusercontent.com/a/ACg8ocJjsC4LrtZ7T4lyZHoZPZfSPUPVGEiI8sRFd585dC_qvZWalA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101772586024971263520?hl=id",,,
"dr Amelia DN Sugiharta, SpKJ (Praktik Psikiatri) - Apotek Baladewa Farma 3","5","Dokternya baik banget pelayanan ramah sekali mantap sekali🙏🙏","2026-04-09T15:48:02.165Z","0","Didin Jaenu","2","false",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2sxcGNHRjVaMXBTYzNvNVNXNHRjbkV6TVhGcU1YYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxcGNHRjVaMXBTYzNvNVNXNHRjbkV6TVhGcU1YYxAB!2m1!1s0x0:0x3d886881b11c345e!3m1!1s2@1:CAIQACodChtycF9oOk1pcGF5Z1pSc3o5SW4tcnEzMXFqMXc%7C%7C?hl=id","118364628222077941054","https://lh3.googleusercontent.com/a-/ALV-UjW3Aol2FDxYKcUDg8ISqbQxB0ewlPENg0dnxy2w-ljR37ubCNUf=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118364628222077941054?hl=id",,,
"dr Amelia DN Sugiharta, SpKJ (Praktik Psikiatri) - Apotek Baladewa Farma 3","5","Dokter nya enak cuman ngasih nya dikit","2026-03-19T10:15:26.349Z","0","Fadil Rdn","6","false",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21wb1UzSk5VMDA0YjJWUVZVaG5iM2R0Y1Rjd04yYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wb1UzSk5VMDA0YjJWUVZVaG5iM2R0Y1Rjd04yYxAB!2m1!1s0x0:0x3d886881b11c345e!3m1!1s2@1:CAIQACodChtycF9oOmpoU3JNU004b2VQVUhnb3dtcTcwN2c%7C%7C?hl=id","104885508575202644498","https://lh3.googleusercontent.com/a/ACg8ocLg5zT5VnSkNGsBUljb1f44TwYti4vndtaX-mu5Q9IY8-MY5g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104885508575202644498?hl=id",,,
