"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"BHAYANGKARA MOTOR (bengkel motor)","5","10","Jl. Terusan Sindang Barang No.90","Kota Bandung","Jawa Barat","ID",,"+62 889-2700-378","Bengkel Bongkar Pasang Mesin",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BHAYANGKARA%20MOTOR%20(bengkel%20motor)&query_place_id=ChIJc1npSzbnaC4RPrGi2UFeDyA","Bengkel Bongkar Pasang Mesin"
"Bengkel motor online DOC","4.9","25","Gg. Neglasari V","Kota Bandung","Jawa Barat","ID",,"+62 896-4654-0325","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20online%20DOC&query_place_id=ChIJnebecgDnaC4RoMQneQlj9ZU","Bengkel Sepeda Motor"
"Bengkel Motor Antara","4.8","5","Jl. Pratista Tim. I Jl. Jajaway No.Timur, RW.24","Kota Bandung","Jawa Barat","ID",,"+62 852-2222-4575","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Antara&query_place_id=ChIJq1sLxgDoaC4RC1bdz_re3cI","Bengkel Sepeda Motor"
"BBMotor18 Bengkel Motor","5","2","Jl. Inhoftank No.33","Kota Bandung","Jawa Barat","ID",,"+62 821-2612-3711","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BBMotor18%20Bengkel%20Motor&query_place_id=ChIJvY96oHTpaC4RNmytqinc614","Bengkel Mobil"
"OKI Motor","4.8","27","Jl. Tubagus Ismail Dalam No.46","Kota Bandung","Jawa Barat","ID",,"+62 823-1834-8781","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OKI%20Motor&query_place_id=ChIJIVVgwlXmaC4RbKLscUOvqj4","Bengkel Sepeda Motor"
"Bengkel MS Motor","3.9","22","Jl. Cipagalo Girang, RT/RW. 02/06","Kota Bandung","Jawa Barat","ID",,"+62 821-1969-5767","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20MS%20Motor&query_place_id=ChIJi59G6wXpaC4RAI8IlZJptvw","Bengkel Motor Skuter"
"Cat mobil , cat motor , Cat mobil bandung , cat motor bandung , poles mobil , salon mobil , melayani panggilan bandung","5","35",,"Kota Bandung","Jawa Barat","ID","https://www.tiktok.com/@bcar1263?_t=8joXvsotApe&_r=1","+62 887-0632-8190","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cat%20mobil%20%2C%20cat%20motor%20%2C%20Cat%20mobil%20bandung%20%2C%20cat%20motor%20bandung%20%2C%20poles%20mobil%20%2C%20salon%20mobil%20%2C%20melayani%20panggilan%20bandung&query_place_id=ChIJ-To_S8vpaC4RS-_x1O77dgQ","Bengkel Mobil"
"NS Motor Bandung","4.3","11","Sebelah pom mini pangkalan ojeg logam, Jl. Marga Indah I No.2","Kota Bandung","Jawa Barat","ID",,"+62 853-1512-6553","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NS%20Motor%20Bandung&query_place_id=ChIJc4luPtzpaC4RJP68lK3IOds","Bengkel Sepeda Motor"
"Bengkel motor trimasketir","5","18","2MVM+H4G","Kota Bandung","Jawa Barat","ID",,"+62 878-4397-7063","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20trimasketir&query_place_id=ChIJa0RpaHfDaC4R2Yc_qKCPL-Y","Bengkel Sepeda Motor"
"BENGKEL MOTOR","1","1",,"Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20MOTOR&query_place_id=ChIJ7Zk_Xx7maC4ROCkt8bEfZ4E","Bengkel Mobil"
"Bengkel Motor","5","1","3J3P+69M, No., Jl. Batu Api IV","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor&query_place_id=ChIJhdJaMWjoaC4RRxixkbOVR-k","Bengkel Sepeda Motor"
"YANK MOTOR","3.1","282","Jl. Cikutra No.158-138","Kota Bandung","Jawa Barat","ID",,"","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=YANK%20MOTOR&query_place_id=ChIJ-8jR7J7naC4RCMoGxpdKb5c","Toko"
"Dewa Motor Indonesia - Cikutra Barat, Bandung","5","9","Jl. Cikutra Barat No.123","Kota Bandung","Jawa Barat","ID","https://dewamotor.com/","","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dewa%20Motor%20Indonesia%20-%20Cikutra%20Barat%2C%20Bandung&query_place_id=ChIJncxpbgDnaC4R2aEdmaGofSo","Bengkel Sepeda Motor"
"YAMAHA JG BANDUNG OFFICIAL","4.6","664","Jalan BKR No.5 Lingkar Selatan Cijagra","Kota Bandung","Jawa Barat","ID","http://www.jgmotor.co.id/","+62 22 7318755","Dealer Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=YAMAHA%20JG%20BANDUNG%20OFFICIAL&query_place_id=ChIJucTV2J_paC4RlPZUgmyuGeE","Dealer Sepeda Motor"
"Bengkel Motor Scooter Ide","4.7","15","BENGKEL MOTOR SCOOTER IDE, Jl. Raya Derwati No.29","Kota Bandung","Jawa Barat","ID",,"+62 838-6944-5036","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Scooter%20Ide&query_place_id=ChIJvdrJg07DaC4RKNg5X6Ien24","Bengkel Sepeda Motor"
"Jatihandap Motor","4.1","8","Jl. H. Saodah No.147, RT.2/RW.08","Kota Bandung","Jawa Barat","ID",,"+62 852-2093-2222","Bengkel Sepeda Motor","Toko Suku Cadang Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jatihandap%20Motor&query_place_id=ChIJbVSujI_naC4Rpmlq9PSZwO4","Bengkel Sepeda Motor"
"Surapati Motor","3.9","102","Jl. Surapati No.153","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Surapati%20Motor&query_place_id=ChIJZVLUDLHnaC4RCqevjsDn4XI","Bengkel Sepeda Motor"
"Nur Cholis Motor","4.1","212","Jl. Cikutra No.256","Kota Bandung","Jawa Barat","ID",,"+62 878-7768-9445","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nur%20Cholis%20Motor&query_place_id=ChIJR4HnxKLnaC4RGWZaKZsKzJY","Bengkel Sepeda Motor"
"Bengkel Motor","5","2","Jl. Khp Hasan Mustopa No.129","Kota Bandung","Jawa Barat","ID",,"","Bengkel Bongkar Pasang Mesin",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor&query_place_id=ChIJpaIeLpTnaC4R3Hw_xD-wsEE","Bengkel Bongkar Pasang Mesin"
"SRB.MOTOR (bengkel yusup)","4.9","48","4J2Q+2RQ, Gg. Suka Bersih","Kota Bandung","Jawa Barat","ID",,"+62 851-7314-6130","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SRB.MOTOR%20(bengkel%20yusup)&query_place_id=ChIJF8Ukl9XnaC4Rv6urAdc5FJc","Bengkel Sepeda Motor"
"Dipoera87 Motor Sport","4.5","63","Jl. Sadang Saip No.88","Kota Bandung","Jawa Barat","ID",,"+62 857-7077-8092","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dipoera87%20Motor%20Sport&query_place_id=ChIJGz2F2qznaC4RqBKN3uRu850","Bengkel Sepeda Motor"
"Mulia Agung Motor","3.5","79","Jl. Terusan Jakarta No.10F, RW.07","Kota Bandung","Jawa Barat","ID",,"+62 22 7279558","Bengkel Sepeda Motor","Toko Sepeda Motor","Toko Motorsport",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mulia%20Agung%20Motor&query_place_id=ChIJRS9CyennaC4RYW4Dh7AhCJ0","Bengkel Sepeda Motor"
"Naga bengkel motor","4.8","22","Samping SMPK Kalam Kudus, Jl. Mekar Puspita No.57D","Kota Bandung","Jawa Barat","ID",,"+62 877-1909-3038","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Naga%20bengkel%20motor&query_place_id=ChIJccXiZh_paC4RVUGJde-AtDo","Bengkel Sepeda Motor"
"Gins motor","4.9","38","Jl. Gama No.88m, RT.03/RW.05","Kota Bandung","Jawa Barat","ID",,"+62 882-1462-3207","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gins%20motor&query_place_id=ChIJ3TwoBADnaC4RjZJg6jm-H9Q","Bengkel Sepeda Motor"
"Bengkel motor Sabila jaya","4.7","160","sebelah hotel moscato, Jl. Raya Lembang","Kota Bandung","Jawa Barat","ID",,"+62 857-2421-7992","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20Sabila%20jaya&query_place_id=ChIJ_6oFUNThaC4RTkA0eQWOa9g","Bengkel Sepeda Motor"
"Bengkel Honda AHASS 06541 Sampurna Motor Bandung","4.9","1118","Jl. Surapati No.185","Kota Bandung","Jawa Barat","ID",,"+62 22 2504675","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Honda%20AHASS%2006541%20Sampurna%20Motor%20Bandung&query_place_id=ChIJZRgGT1HnaC4RmCQw-6aQX4I","Bengkel Sepeda Motor"
"Championship Motor","3.6","278","4J77+MW6, Jl. Tubagus Ismail","Kota Bandung","Jawa Barat","ID","http://www.pinkclips.com/","+62 22 2504233","Bengkel Sepeda Motor","Toko",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Championship%20Motor&query_place_id=ChIJUbiUuPjmaC4RT_JT00OIcrM","Bengkel Sepeda Motor"
"TJ MOTOR","5","15","3JXV+XF6, Jl. Khp Hasan Mustopa","Kota Bandung","Jawa Barat","ID",,"+62 831-3137-3532","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TJ%20MOTOR&query_place_id=ChIJtQYbddnnaC4RxMOpVFXJ68Y","Bengkel Sepeda Motor"
"9Autoworks","4","167","Jl. Kembar II No.9","Kota Bandung","Jawa Barat","ID","http://www.instagram.com/","+62 899-7972-048","Bengkel Perbaikan Bodi Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=9Autoworks&query_place_id=ChIJW3SAGZLoaC4RUMtWXZ94Atk","Bengkel Perbaikan Bodi Mobil"
"Ledeng Motor Bandung","4.5","2139","Jl. Dr. Setiabudi No.237","Kota Bandung","Jawa Barat","ID","http://ledengmotor.com/","+62 878-8555-5071","Bengkel Sepeda Motor","Toko Suku Cadang Mobil","Bengkel Motor Skuter",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ledeng%20Motor%20Bandung&query_place_id=ChIJX7_Lq7nmaC4RouKBCOYm7ak","Bengkel Sepeda Motor"
"Bengkel Motor Abila Pratama / Abila Pratama Motor","5","35","Jl. Gagak No.55","Kota Bandung","Jawa Barat","ID",,"+62 898-7819-270","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Abila%20Pratama%20%2F%20Abila%20Pratama%20Motor&query_place_id=ChIJoSjm_vDnaC4RTZHEvQKloRU","Bengkel Sepeda Motor"
"YSS D-Aiz Motor","4.7","222","Jl. Sukaraja No.194, RT.02/RW.06","Kota Bandung","Jawa Barat","ID",,"+62 851-0808-1912","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=YSS%20D-Aiz%20Motor&query_place_id=ChIJ1yi_B9blaC4RVMNbP4XicgA","Bengkel Sepeda Motor"
"Bengkel Motor Om Ijan","4.9","212","Jl. Gegerkalong Hilir No.203","Kota Bandung","Jawa Barat","ID","https://instagram.com/bengkel_omijan?igshid=1vaknmjl3kl67","+62 812-8802-3835","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Om%20Ijan&query_place_id=ChIJvwaN3o_naC4RZJGg-XZUAU0","Bengkel Sepeda Motor"
"WIRA MOTOR","4","15","Jl. Sadakeling No.2","Kota Bandung","Jawa Barat","ID",,"+62 813-2277-7708","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=WIRA%20MOTOR&query_place_id=ChIJB5aawYHoaC4R1ZvgoADQi8U","Bengkel Mobil"
"Cikutra Motor","3.9","26","Jl. Cikutra No.201","Kota Bandung","Jawa Barat","ID",,"+62 22 61469395","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cikutra%20Motor&query_place_id=ChIJ7YbHD6PnaC4R6V4A2JcBLOo","Bengkel Mobil"
"Yamaha Flagship Shop Bandung Official","4.8","3352","Jl. Soekarno-Hatta No.474a","Kota Bandung","Jawa Barat","ID","https://www.yamaha-motor.co.id/consultation/?city=KOTA%20BANDUNG&dealer=8D0025F&LOCK=","+62 812-2275-555","Dealer Sepeda Motor","Toko Suku Cadang Motor","Bengkel Sepeda Motor",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20Flagship%20Shop%20Bandung%20Official&query_place_id=ChIJv-q7mufpaC4RJQTqmyJVNq8","Dealer Sepeda Motor"
"BENGKEL OHS MOTOR BARU","3.4","50","Jl. Gegerkalong Hilir No.23a","Kota Bandung","Jawa Barat","ID","https://www.tiktok.com/@ohsmotorbdg?_t=8eX3vupQqGo&_r=1","+62 877-1731-1884","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20OHS%20MOTOR%20BARU&query_place_id=ChIJrWw5ORnnaC4RbuwAfXuYH7Y","Bengkel Sepeda Motor"
"MTeg Speed Matic","4.8","45","Jl. Hajah Juariah No.27, RT.04/RW.01","Kota Bandung","Jawa Barat","ID",,"+62 813-2203-3455","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MTeg%20Speed%20Matic&query_place_id=ChIJB0BWcs7laC4RUpFG9_UGdNg","Bengkel Sepeda Motor"
"Bengkel Motor","5","1",,"Kota Bandung","Jawa Barat","ID",,"+62 813-1297-7884","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor&query_place_id=ChIJ_3N-1sToaC4R_1GmmiuMU8w","Bengkel Mobil"
"Hegar Motor: Wash & Service Station","4.8","154","Jl. Abadi Raya No.04","Kota Bandung","Jawa Barat","ID",,"+62 858-7163-3844","Tempat cuci motor","Bengkel Ganti Oli","Toko",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hegar%20Motor%3A%20Wash%20%26%20Service%20Station&query_place_id=ChIJwXbeJXPnaC4RmrN5FR2Uvr8","Tempat cuci motor"
"Yobel Autolight","4.7","258","Jl. Moch. Toha No.153","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/yobelautolight","+62 878-2509-5717","Toko Reparasi Lampu","Bengkel Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yobel%20Autolight&query_place_id=ChIJbXIMswbpaC4RwfyHs4DmvVY","Toko Reparasi Lampu"
"Brinka Speed Work","4.8","6","Jl. Terusan Mulyasari","Kota Bandung","Jawa Barat","ID",,"+62 812-1401-1596","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Brinka%20Speed%20Work&query_place_id=ChIJXWGU0oPnaC4RPHnnnlW2TPM","Bengkel Motor Skuter"
"Pusat Aki Bandung","4.9","138","Jl. Cikutra Barat No.54","Kota Bandung","Jawa Barat","ID","https://wa.me/628121490069","+62 812-1490-069","Toko Aki Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pusat%20Aki%20Bandung&query_place_id=ChIJ_U7JI0HnaC4RiPmE8L_zdbY","Toko Aki Mobil"
"Planet Ban Jalan Cijagra Lengkong","4.3","185","Jl. Cijagra No.59, RT.006/RW.03","Kota Bandung","Jawa Barat","ID","https://lokasi.planetban.com/planet-ban-jalan-cijagra-lengkong-motorcycle-repair-shop-lengkong-bandung-389637/Home?utm_source=locator&utm_medium=googleplaces","+62 817-0006-055","Bengkel Sepeda Motor","Bengkel Motor Skuter","Toko Suku Cadang Motor","Layanan ban","Toko Ban",,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Ban%20Jalan%20Cijagra%20Lengkong&query_place_id=ChIJkxdGM2npaC4RgwLOu7N1Fyc","Bengkel Sepeda Motor"
"Makmur Jaya Motor","5","27","Jl. PHH Mustofa No129 B, Cibeunying Kaler","Kota Bandung","Jawa Barat","ID",,"+62 878-2132-1479","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Makmur%20Jaya%20Motor&query_place_id=ChIJ_SVF0ZXnaC4RT9ecJ93weGc","Bengkel Sepeda Motor"
"BENGKEL MOTOR PRATAMA","5","9","Jl. Khp Hasan Mustopa No.5","Kota Bandung","Jawa Barat","ID",,"+62 895-4117-39990","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20MOTOR%20PRATAMA&query_place_id=ChIJrWz0xdvnaC4RU5WXp1-hQYs","Bengkel Sepeda Motor"
"Bengkel tambal ban motor dan jasa las listrik",,,"JLSUKAJADI, Jl. Cibarengkok No.581/182A","Kota Bandung","Jawa Barat","ID",,"+62 857-2145-7033","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20tambal%20ban%20motor%20dan%20jasa%20las%20listrik&query_place_id=ChIJzeVvkdLnaC4RmH7zB8vbvQ4","Bengkel Sepeda Motor"
"LUXAS Auto Detailing | Salon Mobil Bandung | Poles Mobil Bandung | Salon Mobil Panggilan | Detailing Mobil Bandung","4.9","28","Jl. Sekeloa Tengah No.29.A","Kota Bandung","Jawa Barat","ID","https://luxas.id/","+62 852-6315-1572","Bengkel Mobil","Dealer mobil","Tempat Pencucian Mobil",,,,,,,,"https://www.google.com/maps/search/?api=1&query=LUXAS%20Auto%20Detailing%20%7C%20Salon%20Mobil%20Bandung%20%7C%20Poles%20Mobil%20Bandung%20%7C%20Salon%20Mobil%20Panggilan%20%7C%20Detailing%20Mobil%20Bandung&query_place_id=ChIJjYo0l8HnaC4RNN03GnPbY0U","Bengkel Mobil"
"SRJD7_106","4.9","34","Jl. Sarijadi Raya No.106","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SRJD7_106&query_place_id=ChIJR4_QgIrnaC4Rw-IXK7EOjhI","Bengkel Sepeda Motor"
"Modifikasi Garasi 81","4.9","17","Jl. Cikutra Barat No.81","Kota Bandung","Jawa Barat","ID",,"+62 888-9117-202","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Modifikasi%20Garasi%2081&query_place_id=ChIJYRwe2q7naC4ROaE3RlgB0Cc","Bengkel Sepeda Motor"
"Sentral Motor","4.7","70","Jl. Cikondang No.1 A","Kota Bandung","Jawa Barat","ID",,"+62 22 2500489","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sentral%20Motor&query_place_id=ChIJqYPmKK_naC4RnBWDT_Pumvo","Bengkel Sepeda Motor"
"Planet Ban Sarijadi Raya Sukasari","4","44","Jl. Sarijadi Raya No.12, RT./RW/RW.003/02","Kota Bandung","Jawa Barat","ID","https://lokasi.planetban.com/planet-ban-sarijadi-raya-sukasari-motorcycle-repair-shop-sukasari-bandung-389665/Home?utm_source=locator&utm_medium=googleplaces","+62 817-0006-055","Bengkel Sepeda Motor","Bengkel Motor Skuter","Toko Suku Cadang Motor","Layanan ban","Toko Ban",,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Ban%20Sarijadi%20Raya%20Sukasari&query_place_id=ChIJQ8eI4K_naC4R97BcYF70c6k","Bengkel Sepeda Motor"
"Chibenk Motor","4.6","119","Jl. Cikutra Barat No.46","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor","Toko Suku Cadang Motor","Layanan reparasi",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Chibenk%20Motor&query_place_id=ChIJYRzYRa_naC4RJH5NjJlLiEM","Bengkel Sepeda Motor"
"Palem Motor Bandung","4.9","15","Jl. Sadang Serang","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Palem%20Motor%20Bandung&query_place_id=ChIJzxi4S6rnaC4RU4Vq02Rz7Dg","Bengkel Sepeda Motor"
"Planet Ban Jalan Sukagalih Sukabungah","3.6","51","Jl. Sukagalih No.79, RT./RW/RW.004/03","Kota Bandung","Jawa Barat","ID","https://lokasi.planetban.com/planet-ban-jalan-sukagalih-sukabungah-motorcycle-repair-shop-sukajadi-bandung-389621/Home?utm_source=locator&utm_medium=googleplaces","+62 817-0006-055","Bengkel Sepeda Motor","Bengkel Motor Skuter","Toko Suku Cadang Motor","Layanan ban","Toko Ban",,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Ban%20Jalan%20Sukagalih%20Sukabungah&query_place_id=ChIJjVtpITDnaC4RtWSVrifC8oA","Bengkel Sepeda Motor"
"Peralatan Bengkel Shop","4.5","19","RT 03/11 No. 56","Kota Bandung","Jawa Barat","ID","https://shopee.co.id/pbs_official","+62 896-5495-7845","Toko","Bengkel Peralatan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Peralatan%20Bengkel%20Shop&query_place_id=ChIJMROKzX3naC4R3xMDpG6bXLw","Toko"
"Panggilan Darurat MOBIL MOTOR 24 Jam BANDUNG",,,"Jl. PDAM No.18B","Kota Bandung","Jawa Barat","ID",,"+62 856-4028-0848","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Panggilan%20Darurat%20MOBIL%20MOTOR%2024%20Jam%20BANDUNG&query_place_id=ChIJya6SeGXnaC4RgV241NtLgEM","Bengkel Mobil"
"Scooter Ebelz Garage","5","2","4JMF+94P, Unnamed Road","Kota Bandung","Jawa Barat","ID",,"+62 889-7125-8714","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Scooter%20Ebelz%20Garage&query_place_id=ChIJBc8Qkb3naC4R-Itfy6z4j5M","Bengkel Motor Skuter"
"IMS Kalagondang Industries","5","19","Jl. Setrasari V No.23/2b","Kota Bandung","Jawa Barat","ID",,"+62 819-0241-0441","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=IMS%20Kalagondang%20Industries&query_place_id=ChIJ3_ho8C3naC4REKBlbKVZc9Y","Bengkel Sepeda Motor"
"Bengkel Vespa Dan Ganti Oli All Motor","5","2","4JMF+93R","Kota Bandung","Jawa Barat","ID",,"","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Vespa%20Dan%20Ganti%20Oli%20All%20Motor&query_place_id=ChIJz4Y_sK7naC4RlQHfSll6ClA","Bengkel Motor Skuter"
"Helen Motor dan Helen Taylor","5","10","Jl. Sarirasa Blok 5 No.17","Kota Bandung","Jawa Barat","ID",,"+62 823-1834-7116","Layanan B2B",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Helen%20Motor%20dan%20Helen%20Taylor&query_place_id=ChIJIX8DmRznaC4Rd8Wt-TsTDNA","Layanan B2B"
"Honda cihampelas bandung","4.5","2","Jl. Cihampelas","Kota Bandung","Jawa Barat","ID",,"+62 857-2203-7878","Dealer Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Honda%20cihampelas%20bandung&query_place_id=ChIJS8mi6uHnaC4RraihIddBgX4","Dealer Sepeda Motor"
"Yamaha Arista","3.7","3","4J95+4R8, Jl. Sangkuriang","Kota Bandung","Jawa Barat","ID","https://yamaha.arista-group.co.id/","","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20Arista&query_place_id=ChIJGfPYVffmaC4RSTHo6S4gSTY","Bengkel Motor Elektrik"
"Bengkel Sae Motor","4","1","Jl Babakan Jeruk l No, Jl. Babakan Jeruk 1 No.154B","Kota Bandung","Jawa Barat","ID",,"+62 857-9591-3333","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Sae%20Motor&query_place_id=ChIJORamoofmaC4R0wUDiIu6fG4","Bengkel Motor Skuter"
"Honda Mitra Jaya","4.7","1113","Jl. Khp Hasan Mustopa No.27","Kota Bandung","Jawa Barat","ID","https://linktr.ee/hondamitrajayabandung","+62 812-3553-3749","Dealer Sepeda Motor","Bengkel Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Honda%20Mitra%20Jaya&query_place_id=ChIJ5dEEG7vnaC4R29uEeuARcOE","Dealer Sepeda Motor"
"BMW Motorrad DC Motorindo Bandung","5","35","Jl. Sukajadi No.151","Kota Bandung","Jawa Barat","ID",,"+62 819-1511-5100","Dealer Sepeda Motor BMW",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BMW%20Motorrad%20DC%20Motorindo%20Bandung&query_place_id=ChIJab6TjyfnaC4RKwTUemmwPPU","Dealer Sepeda Motor BMW"
"Bengkel motor Honda Nsr","5","4","4J4C+H2W","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20Honda%20Nsr&query_place_id=ChIJgXD_MwDnaC4ROyWLHzC1lec","Bengkel Sepeda Motor"
"Dewa Motor Indonesia - Gunung Batu","4.8","105","Jl. Gn. Batu No.89","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dewa%20Motor%20Indonesia%20-%20Gunung%20Batu&query_place_id=ChIJO-9cEwjlaC4RD-GDus7s8AI","Bengkel Sepeda Motor"
"Rifqi Jaya Motor","4.8","42","Jl. Sindang Sirna","Kota Bandung","Jawa Barat","ID",,"+62 881-0235-12722","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rifqi%20Jaya%20Motor&query_place_id=ChIJlwXcko3maC4Rj-IhPEI1UqY","Bengkel Sepeda Motor"
"ROI MOTOR","4.1","213","Jl. Riung Bandung Raya No.4","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ROI%20MOTOR&query_place_id=ChIJizHCI5fCaC4RZi3YM4l8UnQ","Bengkel Sepeda Motor"
"Lingga Motor","3.4","460","Jl. AH. Nasution No.100","Kota Bandung","Jawa Barat","ID",,"+62 22 7803197","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lingga%20Motor&query_place_id=ChIJk8lY3ifDaC4RhuV4HTEx-2A","Bengkel Sepeda Motor"
"Bengkel yamaha","4.7","14","Gg. 1 Blok 1","Kota Bandung","Jawa Barat","ID",,"","Bengkel Ganti Oli",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20yamaha&query_place_id=ChIJI98L38TnaC4RR4dKG9g8vL0","Bengkel Ganti Oli"
