"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Ascar audio",,,"Jl. Tm. Cibeunying Sel.","Kota Bandung","Jawa Barat","ID",,"+62 851-6139-2338","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ascar%20audio&query_place_id=ChIJ4-EkmxTnaC4RAx1JUkUaF7M","Toko Audio Mobil"
"Agres Audio Car Bandung","5","1","Jl. Taman Cibeunying Utara","Kota Bandung","Jawa Barat","ID","https://wa.me/message/FOHF6SGL2GWDN1","+62 882-0001-37796","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Agres%20Audio%20Car%20Bandung&query_place_id=ChIJUQA0dsbnaC4RawHCQ2uSdTI","Toko Audio Mobil"
"Jl ciliwung","5","1","Jl. Ciliwung No.1","Kota Bandung","Jawa Barat","ID",,"","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jl%20ciliwung&query_place_id=ChIJOe3INADnaC4RJLVDVqbXpaY","Toko Audio Mobil"
"""Car Audio""",,,"3JVG+59M, Jl. Taman Cibeunying Utara","Kota Bandung","Jawa Barat","ID",,"+62 821-2690-8447","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%22Car%20Audio%22&query_place_id=ChIJf_JZdcrnaC4RIkFwZEUmzSI","Toko Audio Mobil"
"MTeg Speed Matic","4.8","45","Jl. Hajah Juariah No.27, RT.04/RW.01","Kota Bandung","Jawa Barat","ID",,"+62 813-2203-3455","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MTeg%20Speed%20Matic&query_place_id=ChIJB0BWcs7laC4RUpFG9_UGdNg","Bengkel Sepeda Motor"
"ZPROCUS AUTOMAX | Toko Variasi & Modifikasi Mobil | Profesional Pemasangan Projie Biled Custom|","5","8","Gor Bara Komplek Vijaya, Jl. Kusuma Lestari No.8","Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ZPROCUS%20AUTOMAX%20%7C%20Toko%20Variasi%20%26%20Modifikasi%20Mobil%20%7C%20Profesional%20Pemasangan%20Projie%20Biled%20Custom%7C&query_place_id=ChIJW8wURmrdaC4RnTyobcypseg","Bengkel Mobil"
"BENGKEL SPESIALIS KAWASAKI BANDUNG TERDEKAT SiJoeclass Racing ( Sparepart & Service )","5","2373","Jalan Sukaraja no 1A Ruko Sebelah Jembatan pertigaan Pasteur Bandung Rt 05/06 Kav. A gunung batu. Kel. Sukaraja","Kota Bandung","Jawa Barat","ID",,"+62 858-9970-3703","Toko Suku Cadang Motor","Tukang Garasi","Dealer Sepeda Motor","Bengkel Sepeda Motor","Toko Sepeda Motor","Toko Motorsport","Bengkel Mesin","Toko",,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20SPESIALIS%20KAWASAKI%20BANDUNG%20TERDEKAT%20SiJoeclass%20Racing%20(%20Sparepart%20%26%20Service%20)&query_place_id=ChIJ23ErPSrBaC4RJw39vyWfWHQ","Toko Suku Cadang Motor"
"TS 125 # MOGADEEN MX","4.9","20","Jl. Trs Pesantren Raya No.39/D","Kota Bandung","Jawa Barat","ID",,"+62 882-1861-6885","Toko Suku Cadang Motor","Toko",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TS%20125%20%23%20MOGADEEN%20MX&query_place_id=ChIJAWn7p13daC4RkAawQ3PX-sU","Toko Suku Cadang Motor"
"Rois Jok Motorsport","4.5","4","Jl. AH. Nasution No.325","Kota Bandung","Jawa Barat","ID",,"+62 856-0370-3909","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rois%20Jok%20Motorsport&query_place_id=ChIJJQfjoQTdaC4RIcJOSHrySR4","Bengkel Sepeda Motor"
"SHD Custom Paint","5","5","Jl. AH. Nasution No.111","Kota Bandung","Jawa Barat","ID",,"","Layanan pengupasan cat",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SHD%20Custom%20Paint&query_place_id=ChIJf3A1BuvdaC4RFf0HPI1_tA0","Layanan pengupasan cat"
"Radius Audioworks","4.9","279","Jl. Wastukencana No.#11","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/radiusaudio?utm_source=qr&igsh=MWltZW5rbDR6YXplcA==","+62 817-0211-818","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Radius%20Audioworks&query_place_id=ChIJv8eA8DnmaC4RimfjfqP3dFQ","Toko Audio Mobil"
"Uty Audio Mobil Bandung","5","207","Jl. Ciliwung No.1819","Kota Bandung","Jawa Barat","ID","https://linktr.ee/utyaudio.bdg?utm_source=linktree_profile_share&ltsid=674bc4e9-bc4f-41ab-99c5-a38205a339a2","+62 821-2613-7000","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Uty%20Audio%20Mobil%20Bandung&query_place_id=ChIJXzW4uQbnaC4RsJTWCQYHhyU","Toko Audio Mobil"
"TERRA Dental Care Cibiru","5","650","Jl. Raya Cipadung Ruko No.481","Kota Bandung","Jawa Barat","ID",,"+62 821-2160-0051","Dokter Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TERRA%20Dental%20Care%20Cibiru&query_place_id=ChIJP98e0erDaC4R93o083CDTFk","Dokter Gigi"
"Workshop sm. AUDIO MOBIL","4.9","71","Jl. Nagrog No.31","Kota Bandung","Jawa Barat","ID",,"","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Workshop%20sm.%20AUDIO%20MOBIL&query_place_id=ChIJBQbYP-_daC4RxDXNVAkJi_Q","Toko Audio Mobil"
"Iyut Audio Mobil Ciwastra Bandung","5","36","Jl. Pesona Alam III","Kabupaten Bandung","Jawa Barat","ID",,"+62 812-1914-9135","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Iyut%20Audio%20Mobil%20Ciwastra%20Bandung&query_place_id=ChIJ4YSKJADDaC4RkuZYF8lSXjo","Toko Audio Mobil"
"Bengras Audio","4.8","4","3JVG+G39, Jl. Taman Cibeunying Utara","Kabupaten Bandung","Jawa Barat","ID",,"+62 852-2133-7077","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengras%20Audio&query_place_id=ChIJreJ4mrXnaC4RBFJ95IWx_0Q","Toko Audio Mobil"
"Car audio 59","4.4","14","Jl. Cihapit","Kota Bandung","Jawa Barat","ID",,"+62 878-3991-5234","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Car%20audio%2059&query_place_id=ChIJVwSF3VjnaC4RZmuh7PUUgMg","Toko Audio Mobil"
"IyanCarAudio","5","1","Gg. Dahlia No.21b 143E, RT.2/RW.9","Kota Bandung","Jawa Barat","ID",,"+62 813-8380-8081","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=IyanCarAudio&query_place_id=ChIJC3EUmyfnaC4RyBoqYogqBDM","Toko Audio Mobil"
"CIPADUNG JAYA SPAREPART",,,"Jl. Embah Jaksa No.36, RT.06/RW.01","Kota Bandung","Jawa Barat","ID",,"+62 895-3757-97600","Toko perawatan otomotif",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CIPADUNG%20JAYA%20SPAREPART&query_place_id=ChIJ2_siTtDDaC4RTcKgjdbJyko","Toko perawatan otomotif"
"Uho Audio",,,"Jl. Tm. Cibeunying Sel.","Kota Bandung","Jawa Barat","ID",,"+62 852-2244-0072","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Uho%20Audio&query_place_id=ChIJY5rsmrXnaC4RlgkmAAp1k4s","Toko Audio Mobil"
"Audio 78 specialist audio mobil",,,"Jl. Taman Cibeunying Utara","Kota Bandung","Jawa Barat","ID","http://www.devinms.co.id/","+62 821-2788-3477","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Audio%2078%20specialist%20audio%20mobil&query_place_id=ChIJOUy-kr7naC4Rl4QJWhxBgd0","Toko Audio Mobil"
"ALIF GARAGE SERVICE DAN CUSTOM MOTORCYCLE","5","1","Jl. Cilengkrang II KP.GANDOL, RT.03/RW.05","Kota Bandung","Jawa Barat","ID",,"+62 838-2958-2666","Bengkel Sepeda Motor","Kontraktor","Jasa Peramal","Pembangunan Perumahan","Dekorator interior","Jasa pemeliharaan mesin","Montir","Pembangun Rumah Moduler","Pembangun Rumah Kayu","Dealer Motor Bekas","https://www.google.com/maps/search/?api=1&query=ALIF%20GARAGE%20SERVICE%20DAN%20CUSTOM%20MOTORCYCLE&query_place_id=ChIJ9UqBCgDdaC4R2T1QorXhQ6w","Bengkel Sepeda Motor"
"AUDIO BANDUNG - FADH AUDIO 1011","5","5","Pasar Audio Cihapit) bisa di panggil ke tempat, Audio Bandung, Jl. Ciliwung No.10-11","Kota Bandung","Jawa Barat","ID",,"","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AUDIO%20BANDUNG%20-%20FADH%20AUDIO%201011&query_place_id=ChIJI7uhT5rnaC4RcLu1b_iK6a4","Toko Audio Mobil"
"Custom 27",,,"Jl. Rancasawo No.74","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Custom%2027&query_place_id=ChIJ-couRgDDaC4Rkbhoq7lKPS8","Bengkel Sepeda Motor"
"A'Dental Care (Praktek Dokter Gigi Adrian)","4.9","86","Jl. Cilengkrang II No.50","Kota Bandung","Jawa Barat","ID",,"+62 812-8217-5757","Dokter Gigi","Klinik Gigi",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=A'Dental%20Care%20(Praktek%20Dokter%20Gigi%20Adrian)&query_place_id=ChIJ67HW8gHdaC4R_q1fv24SDr8","Dokter Gigi"
"drg Elis Siti Sundari","5","100","Jl. Sekepanjang 2","Kota Bandung","Jawa Barat","ID",,"+62 819-3245-8873","Dokter Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=drg%20Elis%20Siti%20Sundari&query_place_id=ChIJJ6srU77naC4RxEFJ2wRlex0","Dokter Gigi"
"K-Walk by Jaco Bandung Indah Plaza","4.7","38","Pameran ( Depan Toko Skechers, Bandung Indah Plaza, Jl. Merdeka No.56 Lantai UG-k.04","Kota Bandung","Jawa Barat","ID","https://jaco.co.id/","+62 813-2051-9399","Toko Kesehatan dan Kecantikan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=K-Walk%20by%20Jaco%20Bandung%20Indah%20Plaza&query_place_id=ChIJTbBmlTfmaC4RH4NbfHXpQJg","Toko Kesehatan dan Kecantikan"
"Grosir Alat Kesehetan","5","1","Ruko Istana Regency CR.A, JL. Dakota, No. 3, Town House Istana Pasteur Regency Blok CR A3","Kota Bandung","Jawa Barat","ID",,"+62 22 86065294","Toko Perlengkapan Medis",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Grosir%20Alat%20Kesehetan&query_place_id=ChIJ2ZOmcNblaC4R1h3AMb3EnEI","Toko Perlengkapan Medis"
"Toko Mesin Cuci","4.5","11","3H8R+243, Jl. Peta","Kota Bandung","Jawa Barat","ID",,"","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Mesin%20Cuci&query_place_id=ChIJiWXKPaToaC4Ry8Bx-1Aevy4","Toko Elektronik"
"A1 Electronic SHRM","4.6","203","banyak lampu, Jl. Sudirman No.682","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/elektronik-997","","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=A1%20Electronic%20SHRM&query_place_id=ChIJIQlX36TpaC4RiCin0sDZ6yE","Toko Elektronik"
"UNTUNGAudio.Bandung","4.9","14","Jl. Taman Cibeunying Utara","Kota Bandung","Jawa Barat","ID",,"+62 823-1880-0666","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=UNTUNGAudio.Bandung&query_place_id=ChIJo_nmjrXnaC4R5__qPGpqRMo","Toko Audio Mobil"
"AG Car Audio Bandung","5","11","Jl. Murni I No.43","Kota Bandung","Jawa Barat","ID",,"+62 812-1440-3554","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AG%20Car%20Audio%20Bandung&query_place_id=ChIJwwsaGADpaC4RftFT5dYpq7c","Toko Audio Mobil"
"Yudi Audio","4.5","10","Jl. Panghegar","Kota Bandung","Jawa Barat","ID","https://adisafilin.blogspot.com/","+62 896-2300-0637","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yudi%20Audio&query_place_id=ChIJPSy1uzTdaC4RMCCTvpu6TCw","Toko Audio Mobil"
"Elektronik Murah","4","1","Jl. Wastukencana No.36","Kota Bandung","Jawa Barat","ID",,"+62 813-2923-5363","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Elektronik%20Murah&query_place_id=ChIJ1QV95Z3naC4RGkUmNIMKqNI","Toko Elektronik"
"Rexy Garage 69","4.6","14","Jl. Kusuma Nusantara I","Kota Bandung","Jawa Barat","ID",,"+62 821-2101-4241","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rexy%20Garage%2069&query_place_id=ChIJLSlnNtHcaC4ReGqWPJCReCI","Bengkel Sepeda Motor"
"Kabisamx Trailshop Aksesoris Motor Trail","4.3","29","Jl. Manisi No.2, RT.5 rw4","Kota Bandung","Jawa Barat","ID",,"+62 821-1576-0707","Dealer Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kabisamx%20Trailshop%20Aksesoris%20Motor%20Trail&query_place_id=ChIJsd6sDynDaC4Rcz7LdOgEAi8","Dealer Sepeda Motor"
"Renan Store Bandung","4.9","7251","Jl. K.H. Ahmad Dahlan No.106","Kota Bandung","Jawa Barat","ID","http://www.renanstore.co.id/","+62 822-9700-9700","Toko Ponsel","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Renan%20Store%20Bandung&query_place_id=ChIJ-x3Mtn3oaC4RwQD6XaayHm0","Toko Ponsel"
"Kerol Audio mobil bandung","4.9","56","Pasar elektronik, Jl. Taman Cibeunying Utara No.76 kios no.74,75","Kota Bandung","Jawa Barat","ID","https://www.tiktok.com/@kerolaudio?_r=1&_t=ZS-93PzoByAo0l","+62 812-2032-3220","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kerol%20Audio%20mobil%20bandung&query_place_id=ChIJ02TrDabnaC4RAzhnLY9exoc","Toko Audio Mobil"
"DAALDEROP Bandung - Water Heater Distributor & Service Center","4.9","29","Jalan Batununggal Indah IX No.9 (Batununggal Mulia XIII No.9), Mengger, Bandung Kidul","Kota Bandung","Jawa Barat","ID","https://daalderop.id/","+62 22 7514481","Kantor Perusahaan","Pemasok Bahan Bangunan","Grosir bahan konstruksi","Toko Elektronik","Pemasok Peralatan Pemanas","Grosir Perlengkapan Rumah Tangga",,,,,"https://www.google.com/maps/search/?api=1&query=DAALDEROP%20Bandung%20-%20Water%20Heater%20Distributor%20%26%20Service%20Center&query_place_id=ChIJQyVeq1boaC4RfJzgxaPoRTI","Kantor Perusahaan"
"Indoprima Auto Accessories","4.7","72","Jl. Peta No.252 D","Kota Bandung","Jawa Barat","ID",,"+62 22 6124007","Bengkel Mobil","Pemasok Alarm Mobil","Toko Audio Mobil","Jasa Pemasangan Kaca Film",,,,,,,"https://www.google.com/maps/search/?api=1&query=Indoprima%20Auto%20Accessories&query_place_id=ChIJnUUFLR3maC4Ra6B872K8STc","Bengkel Mobil"
"Distributor Elektronik","5","1","Jl. Soekarno-Hatta No.112","Kota Bandung","Jawa Barat","ID",,"+62 813-8942-6277","Grosir elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Distributor%20Elektronik&query_place_id=ChIJDeXgAa7oaC4RWVIIUfzzj2k","Grosir elektronik"
"BOS PENGERING (Pusat Peralatan Laundry Bandung, Paket Laundry, Dryer, Washer, Setrika Uap Boiler, Parfum, Deterjen)","4.6","481","Jl. Batu Indah Raya No.36","Kota Bandung","Jawa Barat","ID","https://bospengering.id/","+62 812-2167-3020","Toko Mesin Cuci & Pengering",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BOS%20PENGERING%20(Pusat%20Peralatan%20Laundry%20Bandung%2C%20Paket%20Laundry%2C%20Dryer%2C%20Washer%2C%20Setrika%20Uap%20Boiler%2C%20Parfum%2C%20Deterjen)&query_place_id=ChIJTVPnHKzpaC4REtGdNMgLyJc","Toko Mesin Cuci & Pengering"
"Saluyu Elektronik","3.5","23","Jl. A. Yani No.943","Kota Bandung","Jawa Barat","ID",,"+62 22 7275782","Toko Elektronik","Toko Kosmetik","Toko Alat Listrik",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Saluyu%20Elektronik&query_place_id=ChIJqarhDJLnaC4R7Z0uY8nA7g8","Toko Elektronik"
"53 Car Audio/Audio mobil Bandung","5","80","Jl. Tm. Cibeunying Sel. No.53","Kota Bandung","Jawa Barat","ID","https://53audiocar.wixsite.com/my-site","+62 822-1848-9688","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=53%20Car%20Audio%2FAudio%20mobil%20Bandung&query_place_id=ChIJLUDpCcPnaC4RqHz3pJeiwB8","Toko Audio Mobil"
"Kios Audio Mobil Sulaksana","4.8","43","Jalan Sulaksana.2A/Samping Borma Antapani","Kota Bandung","Jawa Barat","ID",,"+62 851-0124-2466","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kios%20Audio%20Mobil%20Sulaksana&query_place_id=ChIJbWYYQunnaC4RnW3P8OfTWyg","Toko Audio Mobil"
"Toko Linggar Jaya Elektronik","5","2","Jl. A. Yani No.404","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/linggarjayaelektronik","+62 811-2352-004","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Linggar%20Jaya%20Elektronik&query_place_id=ChIJrbf5CePnaC4RQkcyFOTBRsU","Toko Elektronik"
"Djahro Classik Shop","4.7","36","Jl. Terusan Jakarta No.130","Kota Bandung","Jawa Barat","ID",,"+62 878-2459-9699","Toko Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Djahro%20Classik%20Shop&query_place_id=ChIJEc4azvHnaC4RSEbukGqxKNY","Toko Sepeda Motor"
"Quantum Land bike custom",,,"Jl. Pada Bakti No.99, RT.01/RW.013","Kota Bandung","Jawa Barat","ID",,"+62 895-3447-29191","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Quantum%20Land%20bike%20custom&query_place_id=ChIJn-cXfFjdaC4RXL8FFWyGF3k","Bengkel Sepeda Motor"
"Toko elektronik","5","1","3P99+3JF, Jl. Manisi","Kota Bandung","Jawa Barat","ID",,"","Pembangunan Perumahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20elektronik&query_place_id=ChIJqf5YcQDDaC4R5ekY9iZNJEM","Pembangunan Perumahan"
"Iam jok (Toko Jok Motor)","4.9","42","Jl. Khp Hasan Mustopa No.230","Kota Bandung","Jawa Barat","ID",,"+62 812-9557-6100","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Iam%20jok%20(Toko%20Jok%20Motor)&query_place_id=ChIJgyTMcgXnaC4RuuuUsPLGwog","Bengkel Sepeda Motor"
"Rangka sasis, tangki dan jok motor trail custom bandung model klx crf ktm kxf yz yzf kx rmz jadul bintage bodyset","5","1","Jl. Manisi No.2, RT.5/RW.04","Kota Bandung","Jawa Barat","ID","https://youtube.com/shorts/-2K8MSDkcu4?si=i8rdX-ueP7gmDWf3","+62 821-1576-0707","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rangka%20sasis%2C%20tangki%20dan%20jok%20motor%20trail%20custom%20bandung%20model%20klx%20crf%20ktm%20kxf%20yz%20yzf%20kx%20rmz%20jadul%20bintage%20bodyset&query_place_id=ChIJ4fwq3fLDaC4RuDijI-1sQQo","Bengkel Sepeda Motor"
"Sudut Technology CCTV ( Toko pemasangan Cctv, gps kendaraan, Pabx, dan keamanan digital lainnya)","5","20","Jl. Cikutra No.266","Kota Bandung","Jawa Barat","ID","http://www.sudutdh.com/","+62 851-3670-0367","Jasa instalasi sistem keamanan","Toko Kamera","Pemasok Alarm Mobil","Pusat jaringan komputer","Pemasok Alarm Kebakaran","Pemasok GPS","Jasa Rekaman Video",,,,"https://www.google.com/maps/search/?api=1&query=Sudut%20Technology%20CCTV%20(%20Toko%20pemasangan%20Cctv%2C%20gps%20kendaraan%2C%20Pabx%2C%20dan%20keamanan%20digital%20lainnya)&query_place_id=ChIJOSIe0-jvaC4Rus0m2Fpd-Rg","Jasa instalasi sistem keamanan"
"Mulia Jaya Teknik AC GREE","4.8","141","Patokan Plang JNE, Jl. A. Yani No.510B","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/mulia-jaya-1","+62 878-2238-8338","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mulia%20Jaya%20Teknik%20AC%20GREE&query_place_id=ChIJ1_RMHLvnaC4REyHIgb416WY","Toko Elektronik"
"Prama Toserba","4.6","3344","Jl. Babakan Sari No.11","Kota Bandung","Jawa Barat","ID",,"+62 22 20507322","Toserba","Toko bahan makanan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prama%20Toserba&query_place_id=ChIJX3oYjyfnaC4RSbK4xd50ks4","Toserba"
"Queen jok motor","5","20","Jl. AH. Nasution No.82","Kota Bandung","Jawa Barat","ID",,"+62 896-4322-6230","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Queen%20jok%20motor&query_place_id=ChIJLRX7PQDdaC4ReEGsqo3OzMg","Bengkel Sepeda Motor"
"LG Service Center Bandung","3.8","886","Komp. Kopo Plaza, Jl. Peta No.24 Blk. A","Kota Bandung","Jawa Barat","ID","https://www.lg.com/id/dukungan","+62 1 500 140","Toko Reparasi Elektronik","Layanan reparasi","Bengkel Elektronik",,,,,,,,"https://www.google.com/maps/search/?api=1&query=LG%20Service%20Center%20Bandung&query_place_id=ChIJnd6qoKboaC4RZI4CXvKBL_4","Toko Reparasi Elektronik"
"Herry Autocool - Bengkel AC Mobil Terdekat di Bandung Toko Spare Part AC Mobil Lengkap Merk Asia Eropa Online Offline","4.9","705","Jl. Kangkung Kidul No.22","Kota Bandung","Jawa Barat","ID","https://www.acherryautocool.com/","+62 859-2322-4888","Bengkel AC",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Herry%20Autocool%20-%20Bengkel%20AC%20Mobil%20Terdekat%20di%20Bandung%20Toko%20Spare%20Part%20AC%20Mobil%20Lengkap%20Merk%20Asia%20Eropa%20Online%20Offline&query_place_id=ChIJ65XX60bpaC4RTpXm-Iw1bNk","Bengkel AC"
"Borma Toserba Pasirimpun","4.4","5168","Jl. AH. Nasution No.137","Kota Bandung","Jawa Barat","ID",,"+62 22 7275460","Toserba",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Borma%20Toserba%20Pasirimpun&query_place_id=ChIJ7ZlQQ2fdaC4R57MnoPZZVNQ","Toserba"
"Sanyo Service Centre","4.2","18","Jl. Asmarandana No.19","Kota Bandung","Jawa Barat","ID",,"+62 816-621-150","Toko Reparasi Elektronik","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sanyo%20Service%20Centre&query_place_id=ChIJPd_JhXzoaC4RNUHnvHdHO9Y","Toko Reparasi Elektronik"
"Linggar Mulya","3.8","5","Jl. A. Yani No.459","Kota Bandung","Jawa Barat","ID",,"+62 812-2483-3420","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Linggar%20Mulya&query_place_id=ChIJ9afUScHnaC4R0vCcSF6ciKc","Toko Elektronik"
"Castello Car Audio","4.9","178","Jl. Moch. Toha No.178","Kota Bandung","Jawa Barat","ID",,"+62 897-0048-448","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Castello%20Car%20Audio&query_place_id=ChIJCXuHI5LoaC4RG3m3OHuwQeY","Toko Audio Mobil"
"AZKO Festlink Bandung","4.6","1018","32 - 36, Jl. Peta No.241","Kota Bandung","Jawa Barat","ID","https://www.ruparupa.com/store/bandung---azko-festival-citylink?utm_source=google&utm_medium=gmb&utm_campaign=azko_store","","Toko Perlengkapan Rumah",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AZKO%20Festlink%20Bandung&query_place_id=ChIJG7mOZzrmaC4RHP8f5zfu_-E","Toko Perlengkapan Rumah"
"Sunny Dental Care Margahayu Soekarno Hatta","5","138","Jl. Soekarno-Hatta No.628 Kav. 7","Kota Bandung","Jawa Barat","ID","http://instagram.com/sunnydentalcare_","+62 811-2233-834","Dokter Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunny%20Dental%20Care%20Margahayu%20Soekarno%20Hatta&query_place_id=ChIJdV4lYwTpaC4Rn6kR5FWI0Gc","Dokter Gigi"
"Mapletech AUDIO Flagship Store by Metta Audio","5","5","Jl. Moch. Ramdan No.77","Kota Bandung","Jawa Barat","ID",,"+62 813-2009-6161","Pemasok Perlengkapan Audio Visual","Toko Audio Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mapletech%20AUDIO%20Flagship%20Store%20by%20Metta%20Audio&query_place_id=ChIJc0bRBgDpaC4Rzrd-zaAVz90","Pemasok Perlengkapan Audio Visual"
"Amanah variasi mobil pangilan","5","20","Jl. Cikudapateuh Dalam No.213","Kota Bandung","Jawa Barat","ID",,"+62 812-2150-1117","Pemasok Alarm Mobil","Jasa pengiriman mobil","Toko Audio Mobil",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Amanah%20variasi%20mobil%20pangilan&query_place_id=ChIJ35iFnDTnaC4R6OZSxN31Ck8","Pemasok Alarm Mobil"
"Bandung Jaya Computer","4.5","49","Jaya Plaza, Jl. A. Yani No.238 Lt. 1 Blok K No.8-9","Kota Bandung","Jawa Barat","ID",,"+62 22 87243350","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Jaya%20Computer&query_place_id=ChIJ1VyBrMHnaC4RZrHpt1bQ2mQ","Toko Komputer"
"Variasi-Electric mobil (psg/service bisa dipanggil)",,,"Jaya Plaza, Jl. A. Yani No.238 rt02/01","Kota Bandung","Jawa Barat","ID",,"+62 896-6880-0880","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Variasi-Electric%20mobil%20(psg%2Fservice%20bisa%20dipanggil)&query_place_id=ChIJ_Ql-URPnaC4Rd_AnSTPsHgY","Toko Audio Mobil"
"Mekar Raya Car Audio System","5","7","Jl. Ahmad yani no.238, pertokoan jaya plaza blok O.4","Kota Bandung","Jawa Barat","ID",,"+62 852-9492-4225","Toko Audio Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mekar%20Raya%20Car%20Audio%20System&query_place_id=ChIJ22lJYLvDaC4R74yudz5eZG0","Toko Audio Mobil"
